time,OD600,medium
0,0.08728111463623547,glucose
1,0.09789364323731997,glucose
2,0.08803882105234549,glucose
3,0.10499809045558114,glucose
4,0.10131126064836982,glucose
5,0.12057251336189798,glucose
6,0.1357073581231387,glucose
7,0.16128606285130145,glucose
8,0.1996957127699976,glucose
9,0.247677279343889,glucose
10,0.31829701815421085,glucose
11,0.3822983605432022,glucose
12,0.44724255341222036,glucose
13,0.5185531291771476,glucose
14,0.5741881273871663,glucose
15,0.6031797372758128,glucose
16,0.6227334211933051,glucose
17,0.6493009067635409,glucose
18,0.6568672026621647,glucose
19,0.6626830366448737,glucose
20,0.6758978563152843,glucose
21,0.6760352643166272,glucose
22,0.6727243449661355,glucose
23,0.6820421209885927,glucose
24,0.6795634782512805,glucose
0,0.09152074445115976,lactose
1,0.10038031915712109,lactose
2,0.09306180762171631,lactose
3,0.09776507657393775,lactose
4,0.09894568543178543,lactose
5,0.10836159830799907,lactose
6,0.1189435442053128,lactose
7,0.1282498654881135,lactose
8,0.14781350422962558,lactose
9,0.18203837644326204,lactose
10,0.2104847662415278,lactose
11,0.2420768688855008,lactose
12,0.28470382695281105,lactose
13,0.3076526788472992,lactose
14,0.3423022049470923,lactose
15,0.3509225642907884,lactose
16,0.36935056915026515,lactose
17,0.3937368083065487,lactose
18,0.38503308207151327,lactose
19,0.3855626429090221,lactose
20,0.3901685073353042,lactose
21,0.3888798191831038,lactose
22,0.40175174506916955,lactose
23,0.3986497654649885,lactose
24,0.40232990787538814,lactose
0,0.09620339223961928,control
1,0.08909588170585499,control
2,0.08701390644994487,control
3,0.07830530575023878,control
4,0.09198820216164756,control
5,0.08981191813724695,control
6,0.08937568679178834,control
7,0.09418136549344999,control
8,0.08592322430061558,control
9,0.08193755636306989,control
10,0.08899144456496724,control
11,0.0917307653930319,control
12,0.08486965803231449,control
13,0.0898333564117463,control
14,0.08967465435937372,control
15,0.08274578371596422,control
16,0.09243233351973933,control
17,0.08727122111982265,control
18,0.08048618087004633,control
19,0.09072655985165104,control
20,0.08661912384283124,control
21,0.08703381223974707,control
22,0.08306975963789182,control
23,0.08169231651385304,control
24,0.08108493201312023,control
