time,OD600,medium
0,0.09481390534416473,glucose
1,0.09223513353431946,glucose
2,0.09121477497587775,glucose
3,0.0957470021674504,glucose
4,0.10143079554618627,glucose
5,0.11790553695701902,glucose
6,0.12557119948005863,glucose
7,0.1471898896944432,glucose
8,0.1807385614403996,glucose
9,0.23775949257875442,glucose
10,0.29159081276818094,glucose
11,0.36897174426465895,glucose
12,0.43776042814216454,glucose
13,0.49850827013144533,glucose
14,0.5559641908361659,glucose
15,0.5833168194043301,glucose
16,0.6130929149939389,glucose
17,0.6254568967902331,glucose
18,0.6284802954482536,glucose
19,0.642867040385896,glucose
20,0.6507038511959161,glucose
21,0.6412454171081988,glucose
22,0.6513998906426887,glucose
23,0.6561977752585842,glucose
24,0.6509908997814142,glucose
0,0.08375157046430874,lactose
1,0.08847076291650832,lactose
2,0.08962734301197196,lactose
3,0.09519888864788639,lactose
4,0.10181621115643903,lactose
5,0.09790649390432012,lactose
6,0.10630538957020913,lactose
7,0.12973011856670347,lactose
8,0.143840500574167,lactose
9,0.18218039806000938,lactose
10,0.20481373222004048,lactose
11,0.23522900035777905,lactose
12,0.27727184006962124,lactose
13,0.30883201669522314,lactose
14,0.3385006969738519,lactose
15,0.35716366478880407,lactose
16,0.38417042843669946,lactose
17,0.39018458791429267,lactose
18,0.3888178156907017,lactose
19,0.3992764038700215,lactose
20,0.39618981153004607,lactose
21,0.40084167838930695,lactose
22,0.39803191635546414,lactose
23,0.3913720887615169,lactose
24,0.4169189935292901,lactose
0,0.09026114468116153,control
1,0.09058086025273851,control
2,0.09266378432061302,control
3,0.08919164087049247,control
4,0.08937675708224142,control
5,0.09339280978784872,control
6,0.09151282999336556,control
7,0.09203618314300342,control
8,0.09584916583768772,control
9,0.08109213130362122,control
10,0.08586732824942082,control
11,0.09547856569164077,control
12,0.07982201151845603,control
13,0.0797091503890363,control
14,0.07513869801583901,control
15,0.07435275138076386,control
16,0.07375194296244353,control
17,0.08749656779748892,control
18,0.063728375035477,control
19,0.07606587834873649,control
20,0.08374459806874844,control
21,0.07704430425142998,control
22,0.0832787743336013,control
23,0.08440647571760428,control
24,0.08581738632997019,control
