time,OD600,medium
0,0.09406753975678599,glucose
1,0.09572387065478061,glucose
2,0.09630243415806475,glucose
3,0.09880184708188201,glucose
4,0.10121927121525381,glucose
5,0.10963176321247897,glucose
6,0.13967221441979533,glucose
7,0.15438110452581713,glucose
8,0.195961244979542,glucose
9,0.23833413925907815,glucose
10,0.2842227640349191,glucose
11,0.3616848362003641,glucose
12,0.43389237576537615,glucose
13,0.4767713248208014,glucose
14,0.5282103301922917,glucose
15,0.5697993298038967,glucose
16,0.5873894746529659,glucose
17,0.6099758530364765,glucose
18,0.6263972871984815,glucose
19,0.6275834281254907,glucose
20,0.6302353511441432,glucose
21,0.6263412928230614,glucose
22,0.6342848892415287,glucose
23,0.6343791298681346,glucose
24,0.640142102685305,glucose
0,0.10134803759419377,lactose
1,0.09570956211068703,lactose
2,0.09723794463093521,lactose
3,0.0918425888855159,lactose
4,0.09902937347857814,lactose
5,0.11535292658963112,lactose
6,0.10400415322528578,lactose
7,0.12671128686859545,lactose
8,0.15114182342174792,lactose
9,0.1669430827508853,lactose
10,0.20381312548257624,lactose
11,0.24989720565848325,lactose
12,0.28634765319758265,lactose
13,0.31893290505076427,lactose
14,0.3430397397762408,lactose
15,0.36023358251096865,lactose
16,0.3679688769062998,lactose
17,0.3860694803736715,lactose
18,0.395517061124875,lactose
19,0.39759669158224586,lactose
20,0.39442733894649507,lactose
21,0.39856939391755825,lactose
22,0.38517844670651435,lactose
23,0.40459176920738815,lactose
24,0.392569075485042,lactose
0,0.0950554558690844,control
1,0.09847137111528322,control
2,0.09889187976718494,control
3,0.09504972679682296,control
4,0.09658045915939797,control
5,0.08692882745461838,control
6,0.09245347202941703,control
7,0.0949862157871182,control
8,0.08660869632208286,control
9,0.08335679206064253,control
10,0.09092668013933396,control
11,0.08065270501372054,control
12,0.08797496417104067,control
13,0.08375454957155677,control
14,0.08386129786010776,control
15,0.07478997718186595,control
16,0.08541427216296257,control
17,0.08094019906595484,control
18,0.0756946066414972,control
19,0.07712617713913171,control
20,0.08423911000236052,control
21,0.08755440960690751,control
22,0.08556287374329076,control
23,0.08961247668142842,control
24,0.08394686589475313,control
