time,OD600,medium
0,0.08860113621677633,glucose
1,0.09082173608501315,glucose
2,0.09141295696340922,glucose
3,0.09005181598253771,glucose
4,0.10794798976156227,glucose
5,0.11332836118578092,glucose
6,0.12614842430840095,glucose
7,0.16285135945491308,glucose
8,0.19822755278534995,glucose
9,0.24548868413884295,glucose
10,0.30250262745537404,glucose
11,0.37474468286484935,glucose
12,0.446469006087356,glucose
13,0.5165614279121707,glucose
14,0.5632238276804247,glucose
15,0.596508996545389,glucose
16,0.6279043073142407,glucose
17,0.6371448337113731,glucose
18,0.6519490629649265,glucose
19,0.6617017811617733,glucose
20,0.6557712372507352,glucose
21,0.655392916706669,glucose
22,0.6629594829764505,glucose
23,0.6684320647696634,glucose
24,0.6674259166053546,glucose
0,0.0981893258978987,lactose
1,0.08831870126367757,lactose
2,0.09387792363485767,lactose
3,0.09789431283307552,lactose
4,0.10177888852726655,lactose
5,0.10427576116793615,lactose
6,0.1218442108277346,lactose
7,0.13525529533737926,lactose
8,0.15737454929253303,lactose
9,0.18489692332188484,lactose
10,0.22800916556363676,lactose
11,0.26622842716251394,lactose
12,0.3029697192181403,lactose
13,0.34160008437735717,lactose
14,0.36872847144218496,lactose
15,0.3897120843958249,lactose
16,0.41491795202981796,lactose
17,0.4190876719324846,lactose
18,0.43027164637145715,lactose
19,0.4311387934275335,lactose
20,0.43047459872907834,lactose
21,0.43001413636426733,lactose
22,0.42571541502032667,lactose
23,0.4332088638070066,lactose
24,0.428043698943079,lactose
0,0.08974474822000272,control
1,0.09183447471432671,control
2,0.08729665433096956,control
3,0.09315270347248486,control
4,0.07833002155991195,control
5,0.0872864186272329,control
6,0.08845505068793288,control
7,0.08907723203126641,control
8,0.08614966641634692,control
9,0.0845613987189785,control
10,0.07837937289787965,control
11,0.08679185379412332,control
12,0.09403830207217284,control
13,0.08298180655340692,control
14,0.07370474092488961,control
15,0.07719501192008696,control
16,0.0795072722956018,control
17,0.07969413994136317,control
18,0.07877819774498303,control
19,0.07921348704974202,control
20,0.0765572368640772,control
21,0.07345419856062123,control
22,0.07142632288779932,control
23,0.08190422061045369,control
24,0.07430105592160757,control
