time,OD600,medium
0,0.08982063970843894,glucose
1,0.0977296513849711,glucose
2,0.08948445567194893,glucose
3,0.09147847462237194,glucose
4,0.10480148374785847,glucose
5,0.11840687781970018,glucose
6,0.14185179047263174,glucose
7,0.14897922555637585,glucose
8,0.18751769382453873,glucose
9,0.23498567044070834,glucose
10,0.3016453632579298,glucose
11,0.3694793574359066,glucose
12,0.4302380380961874,glucose
13,0.4889413725031259,glucose
14,0.5412377204525329,glucose
15,0.5812521496303343,glucose
16,0.6129995910654996,glucose
17,0.6199957697722026,glucose
18,0.620718396740927,glucose
19,0.6489711644880325,glucose
20,0.6432442651401414,glucose
21,0.6429130882841796,glucose
22,0.6503976787855656,glucose
23,0.6455660541426572,glucose
24,0.6457965309444366,glucose
0,0.0847014032792772,lactose
1,0.08543251760647669,lactose
2,0.09443972490797185,lactose
3,0.09810545157160343,lactose
4,0.09191543076342737,lactose
5,0.11212367199568124,lactose
6,0.11636653020633934,lactose
7,0.12357116667652036,lactose
8,0.14505476247792692,lactose
9,0.16945908946709848,lactose
10,0.203034744998443,lactose
11,0.25158631554747346,lactose
12,0.2819981052087112,lactose
13,0.31145862670175656,lactose
14,0.34430090103118866,lactose
15,0.3678879396535861,lactose
16,0.37768324144039395,lactose
17,0.3861168662054966,lactose
18,0.39118150942525476,lactose
19,0.39032659830877403,lactose
20,0.3978466764576057,lactose
21,0.39866483430870187,lactose
22,0.3954488138538824,lactose
23,0.4122418992879216,lactose
24,0.4019923035369882,lactose
0,0.09301844786998378,control
1,0.08336172893361879,control
2,0.09032122677740374,control
3,0.08876597455775412,control
4,0.09606680784724499,control
5,0.09707026481437768,control
6,0.09012539767069384,control
7,0.0946451593537073,control
8,0.0940013469824852,control
9,0.09002411002272388,control
10,0.09573575452394101,control
11,0.08854095283899457,control
12,0.09067863719821846,control
13,0.09334206345003422,control
14,0.0885414113224788,control
15,0.0847323355216429,control
16,0.09784695823598374,control
17,0.10146568189794714,control
18,0.09446204139926792,control
19,0.09687634567072534,control
20,0.09822473208949711,control
21,0.0813776299955783,control
22,0.10075195277932132,control
23,0.08851233294151728,control
24,0.09131353099507628,control
