time,OD600,medium
0,0.10056906366534232,glucose
1,0.09170770842294822,glucose
2,0.10187203679274473,glucose
3,0.1018189808900786,glucose
4,0.1015668447946277,glucose
5,0.12941259720619913,glucose
6,0.13346377321667133,glucose
7,0.1578494252496735,glucose
8,0.19895129155750632,glucose
9,0.23558455436445114,glucose
10,0.29798558576846984,glucose
11,0.3683216033637708,glucose
12,0.4274095367121572,glucose
13,0.47447985198340087,glucose
14,0.5239367361926969,glucose
15,0.5459677800793233,glucose
16,0.583359260467569,glucose
17,0.5962272319700307,glucose
18,0.6151716465305433,glucose
19,0.6164415830000862,glucose
20,0.6268956068374899,glucose
21,0.6246620573980376,glucose
22,0.6235106593081075,glucose
23,0.6267825039330173,glucose
24,0.6102787582504745,glucose
0,0.08908888662642042,lactose
1,0.09467738873067542,lactose
2,0.09517662612735221,lactose
3,0.09305807725860533,lactose
4,0.0977230732412645,lactose
5,0.10472551342086694,lactose
6,0.11327185659707063,lactose
7,0.1254198744991128,lactose
8,0.13817842760901253,lactose
9,0.16922089371069454,lactose
10,0.20494231269498503,lactose
11,0.23996915944636582,lactose
12,0.27915888938314437,lactose
13,0.32128079113050506,lactose
14,0.3369900874461188,lactose
15,0.36103067070300493,lactose
16,0.35859559849937983,lactose
17,0.36689099877673986,lactose
18,0.3796192870521813,lactose
19,0.3859104783865259,lactose
20,0.38369159842865497,lactose
21,0.3859706760483262,lactose
22,0.3798412940484993,lactose
23,0.3859350756576583,lactose
24,0.38128879597765813,lactose
0,0.0958623975147274,control
1,0.0930604463876044,control
2,0.09444955271089125,control
3,0.0923030155222769,control
4,0.09395365313814596,control
5,0.0949667898751325,control
6,0.10735938110675641,control
7,0.09724505623199946,control
8,0.09155730915702483,control
9,0.09319765175298511,control
10,0.09657300389157926,control
11,0.10425590568848014,control
12,0.11647834061875026,control
13,0.113873198549138,control
14,0.11864717506663242,control
15,0.11019973096859403,control
16,0.1043278619887581,control
17,0.11964722709354575,control
18,0.1149437417241479,control
19,0.11823511033391572,control
20,0.10978928894781309,control
21,0.1164476863082519,control
22,0.11452410374620753,control
23,0.11448457034510238,control
24,0.11211188968284454,control
