time,OD600,medium
0,0.09209979074658785,glucose
1,0.09549499122527694,glucose
2,0.09561931881458961,glucose
3,0.10155995565827484,glucose
4,0.10421391447218067,glucose
5,0.12238499234294273,glucose
6,0.1416881816407926,glucose
7,0.1613301350931922,glucose
8,0.20089587104129475,glucose
9,0.2577872431458263,glucose
10,0.334709765081624,glucose
11,0.40833280083888823,glucose
12,0.47309462707671973,glucose
13,0.5454315737744073,glucose
14,0.594415801204472,glucose
15,0.6229998542202504,glucose
16,0.6654064428432598,glucose
17,0.6790097099241879,glucose
18,0.6905371445024189,glucose
19,0.6946993916356031,glucose
20,0.6986202942623801,glucose
21,0.7096193805205145,glucose
22,0.7083406589216027,glucose
23,0.7101214141411689,glucose
24,0.7089632190680134,glucose
0,0.08652958912236118,lactose
1,0.09059205355798036,lactose
2,0.09113608022920676,lactose
3,0.07937921292762525,lactose
4,0.10016108938358516,lactose
5,0.11451902990795097,lactose
6,0.11955059186695216,lactose
7,0.1317221438819219,lactose
8,0.15011028129280118,lactose
9,0.1778049971106386,lactose
10,0.22197409500859716,lactose
11,0.24928106614179826,lactose
12,0.295729025521397,lactose
13,0.3272989190002462,lactose
14,0.3570585630205304,lactose
15,0.38186987152098106,lactose
16,0.3898291728316984,lactose
17,0.3906942331278881,lactose
18,0.40451278958592557,lactose
19,0.4103842975638956,lactose
20,0.40646425926976415,lactose
21,0.42469005775872193,lactose
22,0.4007778532174363,lactose
23,0.4103703192553249,lactose
24,0.403656287436839,lactose
0,0.09467168053346167,control
1,0.09033365078155924,control
2,0.08925738160487069,control
3,0.08323899897393482,control
4,0.09593282885621841,control
5,0.09265300361770132,control
6,0.08879292490436443,control
7,0.08933525195599656,control
8,0.08776621431221632,control
9,0.09466266433198464,control
10,0.09008723732430464,control
11,0.08910854732657583,control
12,0.09712876818100982,control
13,0.0941065721713663,control
14,0.10810497806480637,control
15,0.08753174060574717,control
16,0.1027501789530042,control
17,0.09783751795251758,control
18,0.10237935077861335,control
19,0.10273529247522087,control
20,0.09938046526138958,control
21,0.0959968252999379,control
22,0.09318625349952867,control
23,0.10225784732130352,control
24,0.10039209649353745,control
