time,OD600,medium
0,0.09067042977890002,glucose
1,0.08788044219804862,glucose
2,0.09421744790642331,glucose
3,0.10532826549208482,glucose
4,0.09435892473283962,glucose
5,0.11111285972511285,glucose
6,0.1312830303993646,glucose
7,0.15472332820726764,glucose
8,0.1848794011636802,glucose
9,0.2199582209987297,glucose
10,0.27938513463028897,glucose
11,0.34418942151080534,glucose
12,0.4124748262211645,glucose
13,0.4617862994518328,glucose
14,0.5101598466956866,glucose
15,0.5400716280898099,glucose
16,0.5710864252998854,glucose
17,0.5718702586071012,glucose
18,0.595166710683063,glucose
19,0.588498546193174,glucose
20,0.5988118789521901,glucose
21,0.6062892889159334,glucose
22,0.6034409902195808,glucose
23,0.5976003415271633,glucose
24,0.6113442799253069,glucose
0,0.09336431502509976,lactose
1,0.09841791845126863,lactose
2,0.09324902928293884,lactose
3,0.09813143562844329,lactose
4,0.10348240480860614,lactose
5,0.11189316405605501,lactose
6,0.12356297926743151,lactose
7,0.144255599136359,lactose
8,0.1690022604915002,lactose
9,0.1878795574673606,lactose
10,0.221375620797898,lactose
11,0.27549210266358776,lactose
12,0.3085522832006401,lactose
13,0.3523457704144417,lactose
14,0.37956532204667437,lactose
15,0.40288615395305244,lactose
16,0.42160043758027266,lactose
17,0.4274116881356845,lactose
18,0.4449374509466303,lactose
19,0.43536387998636483,lactose
20,0.44062887412729224,lactose
21,0.4451309656647651,lactose
22,0.44753947528621857,lactose
23,0.45224571927706425,lactose
24,0.4459742621721957,lactose
0,0.08707905957010939,control
1,0.10385851993932153,control
2,0.09316470516244241,control
3,0.08516118425372626,control
4,0.0951766119932281,control
5,0.09542482687159157,control
6,0.08316932300886945,control
7,0.09045779024546075,control
8,0.09383382279580106,control
9,0.08379614932405187,control
10,0.08804458185621447,control
11,0.08839771116407155,control
12,0.09321375602733374,control
13,0.09614018575609465,control
14,0.08176286298028587,control
15,0.07792598626686091,control
16,0.08574740092900972,control
17,0.08077071665480362,control
18,0.08780841615126111,control
19,0.08516740328148184,control
20,0.0836091246472119,control
21,0.07734324660044184,control
22,0.08860886048746887,control
23,0.09420284909240867,control
24,0.08389725479526795,control
