time,OD600,medium
0,0.1012785058206635,glucose
1,0.1016515788241036,glucose
2,0.08378592672507107,glucose
3,0.10454027481587902,glucose
4,0.10193293230185892,glucose
5,0.11699350531235084,glucose
6,0.1301456330864672,glucose
7,0.15229070043155504,glucose
8,0.19256564435033088,glucose
9,0.23585022186130555,glucose
10,0.30414464503532923,glucose
11,0.36765497261420965,glucose
12,0.435742787839249,glucose
13,0.4990897912853142,glucose
14,0.5498845060001499,glucose
15,0.5760561929468684,glucose
16,0.6087270897190415,glucose
17,0.6257498055186878,glucose
18,0.6170364409613215,glucose
19,0.6327839475075867,glucose
20,0.6403641731631732,glucose
21,0.6420313391895023,glucose
22,0.6508253366880733,glucose
23,0.6439505612420405,glucose
24,0.6341819851253653,glucose
0,0.0911101261203588,lactose
1,0.08856277455950706,lactose
2,0.09026846499887622,lactose
3,0.09853418104972243,lactose
4,0.10018261774185984,lactose
5,0.10472830715464908,lactose
6,0.10801716452653647,lactose
7,0.12864417278552648,lactose
8,0.14384562268815515,lactose
9,0.170730412095463,lactose
10,0.21199545282500976,lactose
11,0.25287853583994296,lactose
12,0.29017831452479126,lactose
13,0.32101122393820497,lactose
14,0.35239004168297167,lactose
15,0.37227941866455405,lactose
16,0.3856162106232458,lactose
17,0.3999711728948366,lactose
18,0.4113105996172138,lactose
19,0.41227176991405806,lactose
20,0.4102682848478073,lactose
21,0.41077352782081156,lactose
22,0.41244856911627625,lactose
23,0.4100781262268122,lactose
24,0.4178613747684878,lactose
0,0.08467381716022686,control
1,0.08922694418871921,control
2,0.09570257814675535,control
3,0.088484167882981,control
4,0.09215287768570528,control
5,0.09003606130558824,control
6,0.08512111158034512,control
7,0.09064883964298985,control
8,0.09257836818627994,control
9,0.08857983853987668,control
10,0.09997067352025006,control
11,0.09514225771433753,control
12,0.0957682644432025,control
13,0.08891229241321992,control
14,0.08783380447405047,control
15,0.1005268473738259,control
16,0.09272161946435277,control
17,0.09377230074139759,control
18,0.09397294516465755,control
19,0.08927453472042507,control
20,0.09494370652047342,control
21,0.08934271409412096,control
22,0.09305535570794679,control
23,0.09450869945293754,control
24,0.0898221680783019,control
