time,OD600,medium
0,0.09226839373437844,glucose
1,0.10301633712208821,glucose
2,0.09975460291184922,glucose
3,0.11018165882647568,glucose
4,0.10599345850969835,glucose
5,0.11342089482916812,glucose
6,0.13255384050562596,glucose
7,0.14733882068937199,glucose
8,0.18761743623335136,glucose
9,0.23126720569426648,glucose
10,0.29727318286302773,glucose
11,0.3553441374605004,glucose
12,0.4212021623105288,glucose
13,0.48103700224537116,glucose
14,0.5259542677811375,glucose
15,0.5740445037528551,glucose
16,0.5803931285670949,glucose
17,0.5978789143173004,glucose
18,0.5978495657869798,glucose
19,0.6093124375499491,glucose
20,0.6192436059426825,glucose
21,0.6236168529588163,glucose
22,0.6234057293280123,glucose
23,0.6162289804796063,glucose
24,0.6243826033608575,glucose
0,0.09783629435406241,lactose
1,0.09180451378225733,lactose
2,0.09150371287817789,lactose
3,0.10042393187100379,lactose
4,0.0947519349954258,lactose
5,0.1094144124301235,lactose
6,0.11424602747049133,lactose
7,0.13335569366448738,lactose
8,0.1442115983568413,lactose
9,0.1734857212388836,lactose
10,0.21105683336739042,lactose
11,0.2431999844624446,lactose
12,0.2901418706520042,lactose
13,0.31614971804455766,lactose
14,0.3534221925573706,lactose
15,0.36789774286077914,lactose
16,0.3770325513581197,lactose
17,0.38009868531988517,lactose
18,0.3900718492429189,lactose
19,0.39162786533229405,lactose
20,0.3947647373584311,lactose
21,0.3968162187281426,lactose
22,0.4075634407941274,lactose
23,0.38822907618995645,lactose
24,0.40091538188116044,lactose
0,0.08584788992280655,control
1,0.0834837564576546,control
2,0.09123741136802557,control
3,0.09696269941735396,control
4,0.0892533270333591,control
5,0.09386362532052622,control
6,0.09513847587929564,control
7,0.1027001052286114,control
8,0.09120393005425599,control
9,0.10319924133908853,control
10,0.09792555940543071,control
11,0.10600472538167313,control
12,0.10821273787482903,control
13,0.11274450059284234,control
14,0.11758220482265778,control
15,0.12117300933936812,control
16,0.12063706415207108,control
17,0.12620306501689296,control
18,0.12108265618751637,control
19,0.12627437998314167,control
20,0.11183805923539004,control
21,0.12413336852694114,control
22,0.11782832492041749,control
23,0.11359005608712422,control
24,0.12266184841522901,control
