time,OD600,medium
0,0.0851355205678148,glucose
1,0.09795747196133837,glucose
2,0.09526855910673546,glucose
3,0.09608972994623209,glucose
4,0.11123857033084825,glucose
5,0.12523373587294861,glucose
6,0.14194148415047794,glucose
7,0.15115247468112306,glucose
8,0.1889574854506861,glucose
9,0.23722498276723245,glucose
10,0.2921165564150249,glucose
11,0.364333475013403,glucose
12,0.4345481689031337,glucose
13,0.49470662484755645,glucose
14,0.537713181111236,glucose
15,0.5804643726592499,glucose
16,0.602038542817321,glucose
17,0.6115576788208382,glucose
18,0.6231910981404483,glucose
19,0.6318457542941355,glucose
20,0.6352226606292524,glucose
21,0.6361993744182363,glucose
22,0.6342646695203438,glucose
23,0.6353085591921857,glucose
24,0.6506566952582997,glucose
0,0.09892552794134134,lactose
1,0.08818586605931528,lactose
2,0.09417904320903961,lactose
3,0.09277702731692684,lactose
4,0.10376715343235719,lactose
5,0.11429424580437728,lactose
6,0.12300526971722912,lactose
7,0.1416406685374911,lactose
8,0.14743148313965213,lactose
9,0.17953346058792585,lactose
10,0.22548006881503144,lactose
11,0.26302351151077985,lactose
12,0.2873917301945714,lactose
13,0.3292393891232319,lactose
14,0.36858882937819004,lactose
15,0.386049831641788,lactose
16,0.4053460622603642,lactose
17,0.40733475491476356,lactose
18,0.416673402198666,lactose
19,0.4202838481491419,lactose
20,0.4292229244141962,lactose
21,0.41576478188151517,lactose
22,0.42887408417686207,lactose
23,0.4259991737135234,lactose
24,0.4163484930911513,lactose
0,0.0857448274737253,control
1,0.08697643954040657,control
2,0.10040419913869181,control
3,0.09301440110816024,control
4,0.08728294218798846,control
5,0.09000022689461296,control
6,0.08427349632029753,control
7,0.09175738350600121,control
8,0.08976825310615504,control
9,0.09311609610274839,control
10,0.09966614098019069,control
11,0.10483126370003051,control
12,0.09736866525364428,control
13,0.10700014080408277,control
14,0.09680683260836247,control
15,0.09480029569898109,control
16,0.09572295487574017,control
17,0.09790467843479181,control
18,0.10678325935117529,control
19,0.09370703998506716,control
20,0.10143565209199569,control
21,0.09850459047280484,control
22,0.09545421491975686,control
23,0.10986969623085294,control
24,0.10192010163043295,control
