time,OD600,medium
0,0.08339873640624719,glucose
1,0.08330470462487696,glucose
2,0.0951926568075032,glucose
3,0.10190423974869384,glucose
4,0.1028842711813225,glucose
5,0.11633816210296476,glucose
6,0.1269733723719881,glucose
7,0.1658632835482957,glucose
8,0.2005239943526487,glucose
9,0.2436297207958536,glucose
10,0.3061168515856153,glucose
11,0.3759077338926045,glucose
12,0.4511823946423237,glucose
13,0.5187415082649524,glucose
14,0.567733195177142,glucose
15,0.5999031461921022,glucose
16,0.6311358079677368,glucose
17,0.6500204662312649,glucose
18,0.6556078370955499,glucose
19,0.6624560408948161,glucose
20,0.6635963262470593,glucose
21,0.6607948779767892,glucose
22,0.6757318319287602,glucose
23,0.682616279524024,glucose
24,0.668759171672569,glucose
0,0.08848499619287523,lactose
1,0.08138943763505657,lactose
2,0.09126726030625137,lactose
3,0.09531130050459168,lactose
4,0.09946133612280209,lactose
5,0.11195522941272079,lactose
6,0.11037231788884452,lactose
7,0.1341085188543129,lactose
8,0.14932742714354086,lactose
9,0.1783532166521967,lactose
10,0.2052212900952452,lactose
11,0.2477278834783675,lactose
12,0.30286764151943957,lactose
13,0.3270114176937984,lactose
14,0.36961204573309536,lactose
15,0.394933083860368,lactose
16,0.4001590019388167,lactose
17,0.40164611883668566,lactose
18,0.4111016128791669,lactose
19,0.42083897459727926,lactose
20,0.4149198585867471,lactose
21,0.4217897549041424,lactose
22,0.4243227844714798,lactose
23,0.42940399036434446,lactose
24,0.43096057726394327,lactose
0,0.0912853193763768,control
1,0.09165147967781707,control
2,0.08925866921469852,control
3,0.097977626046374,control
4,0.08508153750056702,control
5,0.09483321354054262,control
6,0.08736973108323888,control
7,0.09295514531551519,control
8,0.08459641293896983,control
9,0.08578751657556505,control
10,0.08887930876350003,control
11,0.08764515408416551,control
12,0.09258253068915932,control
13,0.08434935313415029,control
14,0.08401368786199255,control
15,0.08456565772040839,control
16,0.08717116858402223,control
17,0.07951395583490893,control
18,0.08636579854487077,control
19,0.08528662518900505,control
20,0.08534508630382663,control
21,0.09266541200728157,control
22,0.08502873103823844,control
23,0.09622486302258634,control
24,0.08551976795404004,control
