time,OD600,medium
0,0.08849021413726121,glucose
1,0.08956303851649319,glucose
2,0.10084233376552183,glucose
3,0.1033166352371545,glucose
4,0.110675810966136,glucose
5,0.12506187783101172,glucose
6,0.13098552369505195,glucose
7,0.15909186162200348,glucose
8,0.19189103304829255,glucose
9,0.2518018071657615,glucose
10,0.30840470694899386,glucose
11,0.3783498724311335,glucose
12,0.44728550137353407,glucose
13,0.5018421873620402,glucose
14,0.5505888649799369,glucose
15,0.5941392433901657,glucose
16,0.6166016727888987,glucose
17,0.6284120651525928,glucose
18,0.6513945251987331,glucose
19,0.6514972265778929,glucose
20,0.6506165263492469,glucose
21,0.6470142000653059,glucose
22,0.6589014734331171,glucose
23,0.6591117135873088,glucose
24,0.6610459143789222,glucose
0,0.08892919445215104,lactose
1,0.08472102141134329,lactose
2,0.09042880897323805,lactose
3,0.09315050464938138,lactose
4,0.10921937936836348,lactose
5,0.10935469321528271,lactose
6,0.11449487349696785,lactose
7,0.1320831873578711,lactose
8,0.15528488221514825,lactose
9,0.1933390200800839,lactose
10,0.2176213621157813,lactose
11,0.2650409581153606,lactose
12,0.30043784011791613,lactose
13,0.3294074758542561,lactose
14,0.356665610540724,lactose
15,0.3820403384891717,lactose
16,0.40377882748258614,lactose
17,0.41325817829530037,lactose
18,0.4140104741861863,lactose
19,0.4175287351603482,lactose
20,0.42094270908049086,lactose
21,0.42391752634851104,lactose
22,0.43133812537805305,lactose
23,0.4268768102818599,lactose
24,0.43552074361632687,lactose
0,0.08604203784894203,control
1,0.0927391010605332,control
2,0.08580192823072946,control
3,0.08731978540476466,control
4,0.08953915653764896,control
5,0.09501677037731579,control
6,0.09401830063728223,control
7,0.09086924435584005,control
8,0.09734089346127049,control
9,0.07905670838869414,control
10,0.09771524638076517,control
11,0.08617630090658683,control
12,0.09323966496565551,control
13,0.09048888326993824,control
14,0.08907099913747975,control
15,0.09544125583299118,control
16,0.09939779152338073,control
17,0.08871912954667913,control
18,0.09408854850643553,control
19,0.08430995079220237,control
20,0.09260895349222376,control
21,0.09267849912446639,control
22,0.10053740719880236,control
23,0.09265494569190319,control
24,0.08593301823200052,control
