time,OD600,medium
0,0.09067596810878092,glucose
1,0.09839280141803328,glucose
2,0.09362684133362711,glucose
3,0.0907181142712818,glucose
4,0.11450342795625416,glucose
5,0.10742127318005319,glucose
6,0.12556213736544367,glucose
7,0.15337695810452173,glucose
8,0.19859281093315226,glucose
9,0.24571656333140082,glucose
10,0.3022175465582566,glucose
11,0.3706616535321828,glucose
12,0.4498941402005734,glucose
13,0.49736647014350416,glucose
14,0.5500156223996677,glucose
15,0.5862099744704478,glucose
16,0.6123250580184385,glucose
17,0.6312634296520037,glucose
18,0.6291485925449252,glucose
19,0.6476059178820979,glucose
20,0.6471012666137543,glucose
21,0.641437825653493,glucose
22,0.6613648202955874,glucose
23,0.6429468132460938,glucose
24,0.658366882428493,glucose
0,0.08312276216230337,lactose
1,0.09226803333521799,lactose
2,0.08261231496949513,lactose
3,0.0910793000738686,lactose
4,0.1100011032510577,lactose
5,0.10508512381884112,lactose
6,0.11983660074836716,lactose
7,0.1335738484381349,lactose
8,0.14147067929915078,lactose
9,0.1747056270985442,lactose
10,0.21882386142456237,lactose
11,0.252748236557213,lactose
12,0.29926179607413406,lactose
13,0.3293758382379681,lactose
14,0.37083323246173666,lactose
15,0.3804616978591423,lactose
16,0.3902783711057166,lactose
17,0.39584595595151484,lactose
18,0.40647701614653925,lactose
19,0.413331495467866,lactose
20,0.41338215851692306,lactose
21,0.42107199660793626,lactose
22,0.4137340065944686,lactose
23,0.4177365463108766,lactose
24,0.42494217640762827,lactose
0,0.08515099456652174,control
1,0.07906031589704571,control
2,0.08858680935794815,control
3,0.09110668222938376,control
4,0.09669355609622658,control
5,0.08428220194150489,control
6,0.08710458865804387,control
7,0.08981586341902197,control
8,0.07883972528761275,control
9,0.07660916573436542,control
10,0.0699420979575979,control
11,0.08002244909627093,control
12,0.05943078496895505,control
13,0.07001582387569275,control
14,0.06356482494034962,control
15,0.07145200013893176,control
16,0.05359192432920697,control
17,0.06141211374843751,control
18,0.05807234537326351,control
19,0.04848366359239429,control
20,0.05546085026413011,control
21,0.05404212295706498,control
22,0.0528386261835319,control
23,0.04881551037569743,control
24,0.0462838628805283,control
