time,OD600,medium
0,0.0951090824788023,glucose
1,0.09240160803711679,glucose
2,0.10167933432757471,glucose
3,0.10219890268928356,glucose
4,0.10466864544906788,glucose
5,0.12477524365652555,glucose
6,0.13665476539346844,glucose
7,0.1593731859635033,glucose
8,0.20664774718395013,glucose
9,0.2463728824746466,glucose
10,0.3037225581385013,glucose
11,0.3661536499056348,glucose
12,0.44417492011358417,glucose
13,0.5065829685427466,glucose
14,0.5535555397593867,glucose
15,0.5860136065152659,glucose
16,0.6193455492494195,glucose
17,0.6306590637243574,glucose
18,0.6353746505632007,glucose
19,0.647000444192595,glucose
20,0.6532216315812303,glucose
21,0.6485843879985373,glucose
22,0.6515735356501883,glucose
23,0.647078919070345,glucose
24,0.6586655846926228,glucose
0,0.0850773369154356,lactose
1,0.08726891515574392,lactose
2,0.08807775959321723,lactose
3,0.10769164573146561,lactose
4,0.10047976735476255,lactose
5,0.10728643135901429,lactose
6,0.11447338905796789,lactose
7,0.12259870641698264,lactose
8,0.13849371321752427,lactose
9,0.17753290692206664,lactose
10,0.21516360935055376,lactose
11,0.24974498428732242,lactose
12,0.29285252538132245,lactose
13,0.3278404868523033,lactose
14,0.35249140931408646,lactose
15,0.37305515527049726,lactose
16,0.39600084538696256,lactose
17,0.39262085011838305,lactose
18,0.408649891460992,lactose
19,0.4044621321762911,lactose
20,0.4064637219017305,lactose
21,0.41421517815718173,lactose
22,0.4123824522084957,lactose
23,0.41908392693999075,lactose
24,0.4053438970105514,lactose
0,0.08691451541295772,control
1,0.09129722867074355,control
2,0.09137343745533509,control
3,0.09547367991604115,control
4,0.08808204239456127,control
5,0.08691082514431403,control
6,0.09675905703873025,control
7,0.10457153495587886,control
8,0.09233461079125684,control
9,0.09720065605445506,control
10,0.09933884413992228,control
11,0.09812766461019118,control
12,0.10089016635798678,control
13,0.09958745187762853,control
14,0.0968255437168978,control
15,0.10224577319599971,control
16,0.09854516894303486,control
17,0.10485300807983179,control
18,0.10081764140569896,control
19,0.10932530861360511,control
20,0.09843078920557143,control
21,0.1090620356613787,control
22,0.09611896617489209,control
23,0.10088314577165984,control
24,0.10435619869314289,control
