time,OD600,medium
0,0.08699175180549201,glucose
1,0.09618711032689284,glucose
2,0.10453819096901286,glucose
3,0.11163152525278339,glucose
4,0.10793188560161547,glucose
5,0.11837117002091106,glucose
6,0.12490281303410555,glucose
7,0.15554599357795276,glucose
8,0.18190317002968115,glucose
9,0.2402182607993021,glucose
10,0.29739032534689713,glucose
11,0.3604241910324525,glucose
12,0.4304245130818131,glucose
13,0.49325788059782727,glucose
14,0.5372616279614474,glucose
15,0.5843872487436687,glucose
16,0.6032723924672123,glucose
17,0.620388439936206,glucose
18,0.6252623834408845,glucose
19,0.6319215515931373,glucose
20,0.63672420128359,glucose
21,0.6384660001715485,glucose
22,0.6466172140913987,glucose
23,0.6573702496778588,glucose
24,0.6432512884675831,glucose
0,0.09538768871875843,lactose
1,0.10112849844508882,lactose
2,0.09294612143275303,lactose
3,0.09350169698754685,lactose
4,0.10693090516082532,lactose
5,0.11278592783953915,lactose
6,0.11293568583093512,lactose
7,0.12907142455967005,lactose
8,0.1409876319144701,lactose
9,0.18705998017815298,lactose
10,0.21100467014786095,lactose
11,0.2524001460265064,lactose
12,0.3043320256669637,lactose
13,0.3155809966881978,lactose
14,0.3633678007855729,lactose
15,0.378598596089302,lactose
16,0.4006133701238746,lactose
17,0.4046160289770651,lactose
18,0.41147144609905556,lactose
19,0.41379463700572205,lactose
20,0.42865814677012265,lactose
21,0.41683951390596763,lactose
22,0.42001265319608394,lactose
23,0.42029900736889614,lactose
24,0.41715215918830106,lactose
0,0.09418865166043769,control
1,0.08810009821581329,control
2,0.1058331213219714,control
3,0.0970656850382165,control
4,0.09682125568400189,control
5,0.09837715900123929,control
6,0.09833892090087833,control
7,0.10568404058568584,control
8,0.10454484835001196,control
9,0.09907017622694975,control
10,0.10505855659127197,control
11,0.10242447339285152,control
12,0.12492631546107848,control
13,0.11826015726030104,control
14,0.12772565625990778,control
15,0.1124108174894201,control
16,0.12815901208609787,control
17,0.13753153220318617,control
18,0.12383411620009326,control
19,0.13320106805486695,control
20,0.13044433101004582,control
21,0.13807151731343376,control
22,0.12420457044558147,control
23,0.12503110866093592,control
24,0.11891713228205553,control
