time,OD600,medium
0,0.09058546800549394,glucose
1,0.09494730071367646,glucose
2,0.1077002139312359,glucose
3,0.09672061104325755,glucose
4,0.10801994464358423,glucose
5,0.1236987068491375,glucose
6,0.1348785731357608,glucose
7,0.1510176550038072,glucose
8,0.18760259521671982,glucose
9,0.23683935076021384,glucose
10,0.2944155419854279,glucose
11,0.36471767469571614,glucose
12,0.43259382734822016,glucose
13,0.4922005966012449,glucose
14,0.538429451731019,glucose
15,0.5785583923006026,glucose
16,0.5979192961878725,glucose
17,0.6213453224531066,glucose
18,0.6372595475310788,glucose
19,0.642934611237137,glucose
20,0.634737298530644,glucose
21,0.6389455466092244,glucose
22,0.6479069334434849,glucose
23,0.6531297867709875,glucose
24,0.640434679533291,glucose
0,0.09986181485901581,lactose
1,0.09093691682195591,lactose
2,0.10162580360061496,lactose
3,0.09080100981500247,lactose
4,0.09427779428128132,lactose
5,0.11460849639153475,lactose
6,0.11998927327627935,lactose
7,0.13063857460297168,lactose
8,0.1561583039468639,lactose
9,0.18074126514229502,lactose
10,0.22793347142711393,lactose
11,0.2582224119734415,lactose
12,0.29952951642461445,lactose
13,0.3308085207775307,lactose
14,0.36126698274519714,lactose
15,0.3835824930157688,lactose
16,0.40332301993293945,lactose
17,0.4068983305392925,lactose
18,0.4144592657937828,lactose
19,0.4109334506888139,lactose
20,0.424265220708631,lactose
21,0.4292277896911307,lactose
22,0.416917086661952,lactose
23,0.4284363474020649,lactose
24,0.42615961430737187,lactose
0,0.09567098324498018,control
1,0.08216304610347201,control
2,0.08682884320844379,control
3,0.09547178797655416,control
4,0.08905597613164076,control
5,0.08400193792413532,control
6,0.09437051469475788,control
7,0.09074324301199616,control
8,0.09130407596840935,control
9,0.10238455479109089,control
10,0.10044554216491745,control
11,0.10702343303963505,control
12,0.11461407056055095,control
13,0.11008375464182397,control
14,0.11751689913413685,control
15,0.11785566786789646,control
16,0.11850316803016894,control
17,0.114529619855349,control
18,0.12057570338154219,control
19,0.1198449969866019,control
20,0.12542384430234882,control
21,0.1205305330261557,control
22,0.1282784440817088,control
23,0.12580898946426916,control
24,0.12237907803701786,control
