time,OD600,medium
0,0.09251494279849333,glucose
1,0.0870262166132881,glucose
2,0.0910891653758267,glucose
3,0.103031346169373,glucose
4,0.11098750767223022,glucose
5,0.11284918756657131,glucose
6,0.12244940783638877,glucose
7,0.1534219705584183,glucose
8,0.18285186944267323,glucose
9,0.23184103475071335,glucose
10,0.2933815477090539,glucose
11,0.3478000644627644,glucose
12,0.4206399035767739,glucose
13,0.48299596426655017,glucose
14,0.5302571834152915,glucose
15,0.5666760449361411,glucose
16,0.5915872714632741,glucose
17,0.6144346631129501,glucose
18,0.6238427957318293,glucose
19,0.6263624268190997,glucose
20,0.6301771924320844,glucose
21,0.6313867825710463,glucose
22,0.6305921627356839,glucose
23,0.635075066887163,glucose
24,0.6376497436395447,glucose
0,0.08699586786226508,lactose
1,0.08585177857009972,lactose
2,0.08583456159914317,lactose
3,0.09413477956068998,lactose
4,0.09784415744154078,lactose
5,0.09995764495120767,lactose
6,0.11603536198771941,lactose
7,0.12272010620681721,lactose
8,0.14395309926282945,lactose
9,0.1777490656097424,lactose
10,0.19905618079440066,lactose
11,0.2399411745933635,lactose
12,0.27472160345830826,lactose
13,0.30492858395871886,lactose
14,0.3342497062830127,lactose
15,0.3611041629943348,lactose
16,0.3729324823274485,lactose
17,0.37827427892317594,lactose
18,0.3795755120864416,lactose
19,0.3883386612551091,lactose
20,0.39624381813284604,lactose
21,0.4005038633400806,lactose
22,0.38434140169702824,lactose
23,0.3871610394233775,lactose
24,0.39077764125903597,lactose
0,0.09191680756815102,control
1,0.08336104896975192,control
2,0.08924885519744542,control
3,0.08765211294961289,control
4,0.08732059495866659,control
5,0.0873837485491861,control
6,0.09331487378632412,control
7,0.08207311193152167,control
8,0.10304294205259103,control
9,0.0939430370418291,control
10,0.10363072292821122,control
11,0.1084375069186808,control
12,0.1024746255727705,control
13,0.10995168014812061,control
14,0.11158490332480868,control
15,0.10439163917803679,control
16,0.11082435711225938,control
17,0.12423720878113866,control
18,0.11403774775896555,control
19,0.11829966964490099,control
20,0.11709851779241212,control
21,0.10599961306599275,control
22,0.11700022529556536,control
23,0.11276092375820536,control
24,0.11139729399540169,control
