time,OD600,medium
0,0.09262157876051293,glucose
1,0.0972810748703685,glucose
2,0.091781181234138,glucose
3,0.10781368499836533,glucose
4,0.09885188160045151,glucose
5,0.116275671161478,glucose
6,0.13431734865334916,glucose
7,0.15843245518972016,glucose
8,0.19557153618193931,glucose
9,0.24006477943855778,glucose
10,0.2914812969689223,glucose
11,0.3625595225926051,glucose
12,0.43294012662237097,glucose
13,0.5040252727509918,glucose
14,0.5449395855386548,glucose
15,0.5787536323396276,glucose
16,0.6058999413358196,glucose
17,0.6217347863056013,glucose
18,0.6325540209432194,glucose
19,0.6439378286615525,glucose
20,0.633456605069844,glucose
21,0.6427079658372248,glucose
22,0.6459945661836122,glucose
23,0.6508177314213867,glucose
24,0.6376776685450946,glucose
0,0.0937804978009039,lactose
1,0.09581087787018898,lactose
2,0.09820217939327144,lactose
3,0.0903147940437934,lactose
4,0.10493140994680798,lactose
5,0.12245320326401377,lactose
6,0.11688088827503594,lactose
7,0.13882737243269336,lactose
8,0.1557167385464882,lactose
9,0.18324240269843403,lactose
10,0.23068043162716853,lactose
11,0.2611653551952895,lactose
12,0.3119255154822818,lactose
13,0.35525299183462195,lactose
14,0.3820220765506068,lactose
15,0.40517399066549487,lactose
16,0.42255435320568163,lactose
17,0.43158241328965546,lactose
18,0.4427787221508041,lactose
19,0.43486793380447447,lactose
20,0.4470110015369529,lactose
21,0.4502840751282486,lactose
22,0.4422013435396771,lactose
23,0.4498988917905939,lactose
24,0.445549352964618,lactose
0,0.08891490170323922,control
1,0.09855914526399451,control
2,0.09103662345554106,control
3,0.09070291371680768,control
4,0.08282519442012246,control
5,0.09815703805228612,control
6,0.09176515446394348,control
7,0.09235169572261077,control
8,0.0891683723562633,control
9,0.09387321790287884,control
10,0.0971012326277087,control
11,0.0953456141287688,control
12,0.09890048466148188,control
13,0.10394952974227782,control
14,0.09711274728564463,control
15,0.10038230597488697,control
16,0.11228564300517416,control
17,0.10281666361497858,control
18,0.10853328391894924,control
19,0.09677115286708805,control
20,0.10891772140105721,control
21,0.11049713171458912,control
22,0.11350669859425976,control
23,0.11223147965753333,control
24,0.107431505914632,control
