time,OD600,medium
0,0.09117852630677184,glucose
1,0.09341808706530828,glucose
2,0.09070900756726669,glucose
3,0.09593667785539517,glucose
4,0.1091857258283934,glucose
5,0.12157054595552294,glucose
6,0.1292894057924558,glucose
7,0.1535545845570007,glucose
8,0.1989021961938306,glucose
9,0.24086624930448322,glucose
10,0.3049072495925789,glucose
11,0.3656501854334995,glucose
12,0.4507104721879677,glucose
13,0.5060083328009242,glucose
14,0.5605576350907749,glucose
15,0.6015012370813184,glucose
16,0.6185652782063551,glucose
17,0.6376427571053268,glucose
18,0.6450820347331684,glucose
19,0.6505796649598874,glucose
20,0.6715354150702639,glucose
21,0.6605036018943636,glucose
22,0.6686789872202271,glucose
23,0.66890427023347,glucose
24,0.6673917777729759,glucose
0,0.09868449834295095,lactose
1,0.09284504136406208,lactose
2,0.09159013710952094,lactose
3,0.10457320790801941,lactose
4,0.10700325880628753,lactose
5,0.10460692821849327,lactose
6,0.11795026247256098,lactose
7,0.13096544243952868,lactose
8,0.1575321619896038,lactose
9,0.19148404833395788,lactose
10,0.2205926013318154,lactose
11,0.2760749882778766,lactose
12,0.3142411521388581,lactose
13,0.3571623423327982,lactose
14,0.38392939787447294,lactose
15,0.40223243145317417,lactose
16,0.42100166390453875,lactose
17,0.4179616012569868,lactose
18,0.43149347302021646,lactose
19,0.4448643046768288,lactose
20,0.45476635112792974,lactose
21,0.4396586663812373,lactose
22,0.44559433513507946,lactose
23,0.43560522929869405,lactose
24,0.45168886984910667,lactose
0,0.08554152739308163,control
1,0.08042767959264238,control
2,0.08467216857529085,control
3,0.08258262178424156,control
4,0.08852999703702673,control
5,0.08258544207435584,control
6,0.08093447215394026,control
7,0.08702751437256093,control
8,0.09200586562684769,control
9,0.09424568431056657,control
10,0.08976559584380928,control
11,0.0901346274134794,control
12,0.07873147101252052,control
13,0.08985469853535483,control
14,0.08239890317856642,control
15,0.0822700006712631,control
16,0.07542229515158971,control
17,0.08099746622060866,control
18,0.08717324083304315,control
19,0.08731106533800626,control
20,0.08113485081959149,control
21,0.07643631837804887,control
22,0.07451082030623005,control
23,0.08744916888560443,control
24,0.08358649300794792,control
