time,OD600,medium
0,0.09083853003729347,glucose
1,0.09052776778716515,glucose
2,0.09860314918183628,glucose
3,0.10189857511771928,glucose
4,0.09949980472708622,glucose
5,0.12302488107698054,glucose
6,0.13754431772126272,glucose
7,0.16045309696661905,glucose
8,0.20310340609820562,glucose
9,0.2325897644376288,glucose
10,0.3064372683041092,glucose
11,0.38475188478712613,glucose
12,0.4537305709111139,glucose
13,0.5225545601647011,glucose
14,0.5736104233637557,glucose
15,0.6028065760346574,glucose
16,0.6218923981402764,glucose
17,0.6524933841580505,glucose
18,0.6537988570939278,glucose
19,0.6678309786299752,glucose
20,0.6669333802683812,glucose
21,0.6641957282515928,glucose
22,0.6725435437691384,glucose
23,0.6688243799007393,glucose
24,0.6777631615919015,glucose
0,0.09274813567664095,lactose
1,0.09222518885616149,lactose
2,0.08660851504151089,lactose
3,0.09725655066801484,lactose
4,0.09900919646281912,lactose
5,0.09682228089988806,lactose
6,0.11040836612630989,lactose
7,0.12821061439174747,lactose
8,0.1566532001062854,lactose
9,0.17216660601470332,lactose
10,0.22048182842742553,lactose
11,0.2505363489991452,lactose
12,0.301674983960221,lactose
13,0.3397235206973212,lactose
14,0.3611890677395807,lactose
15,0.3910356175317262,lactose
16,0.3994196253568676,lactose
17,0.40485193115096085,lactose
18,0.4252804556115122,lactose
19,0.4248288308739265,lactose
20,0.4359916993934647,lactose
21,0.4280953602570505,lactose
22,0.4328620140396219,lactose
23,0.423541519577952,lactose
24,0.4334152416280857,lactose
0,0.08373641237835167,control
1,0.08544428264988474,control
2,0.09367235795093931,control
3,0.09179589545772167,control
4,0.09270364805517088,control
5,0.09568853148770028,control
6,0.0859306657349679,control
7,0.08877591568244773,control
8,0.09098726846382216,control
9,0.09023544005521249,control
10,0.08555399501744652,control
11,0.07670537727737889,control
12,0.07688188329210775,control
13,0.07680075052856465,control
14,0.07424400710159254,control
15,0.062379394494359246,control
16,0.074902644938643,control
17,0.06474752871372083,control
18,0.06288837946527621,control
19,0.06783882003865076,control
20,0.0688987545623779,control
21,0.06585377881397628,control
22,0.06701986580321116,control
23,0.07594507546425033,control
24,0.06391278846758208,control
