time,OD600,medium
0,0.08823130097314229,glucose
1,0.0800932912031789,glucose
2,0.09469554888258026,glucose
3,0.0972727206234204,glucose
4,0.10863772557591155,glucose
5,0.11015212749713293,glucose
6,0.1348181747097191,glucose
7,0.15965155682168072,glucose
8,0.18435071660783464,glucose
9,0.22978002073178702,glucose
10,0.29718730668323984,glucose
11,0.3493589629585496,glucose
12,0.43503971071200576,glucose
13,0.49939477974324337,glucose
14,0.5519503764477143,glucose
15,0.5847527037664099,glucose
16,0.6221145133686052,glucose
17,0.6263775277840244,glucose
18,0.6375783801117166,glucose
19,0.6526131170672657,glucose
20,0.6439166632047345,glucose
21,0.6519505793310222,glucose
22,0.6505240982116205,glucose
23,0.6557216732445351,glucose
24,0.6592058226831514,glucose
0,0.08026200474739122,lactose
1,0.09274678203448032,lactose
2,0.09307884373842666,lactose
3,0.09260612480553272,lactose
4,0.09242724056390421,lactose
5,0.09814455616055731,lactose
6,0.10754163732163155,lactose
7,0.12454107668297182,lactose
8,0.15754687165442025,lactose
9,0.17923655307125355,lactose
10,0.2096861028181728,lactose
11,0.24458225732857855,lactose
12,0.29114387637362066,lactose
13,0.312738591664844,lactose
14,0.3388642466864192,lactose
15,0.36234268719057344,lactose
16,0.375647860818001,lactose
17,0.3828008668925595,lactose
18,0.3831449172647156,lactose
19,0.39763347361365353,lactose
20,0.3931204205951867,lactose
21,0.4034673572981238,lactose
22,0.39529311502838316,lactose
23,0.39752914809052026,lactose
24,0.39703687640339835,lactose
0,0.08510739523958066,control
1,0.0840555991229769,control
2,0.08952859478743282,control
3,0.08761788083960792,control
4,0.08825797291151269,control
5,0.08375864387492639,control
6,0.08846968343560417,control
7,0.08203100252652837,control
8,0.08917919068979649,control
9,0.08146833045014377,control
10,0.07458890029295162,control
11,0.08492294992416205,control
12,0.08713056941374187,control
13,0.07658867454555308,control
14,0.07228580700290468,control
15,0.07888833801239604,control
16,0.06235409090003779,control
17,0.06553113104533022,control
18,0.07208525691748377,control
19,0.07272262555377347,control
20,0.06683102974041301,control
21,0.08082043417864436,control
22,0.07912960186855723,control
23,0.07504290183729469,control
24,0.07039437070676915,control
