time,OD600,medium
0,0.0968481123184691,glucose
1,0.09679774223518123,glucose
2,0.10072532436450798,glucose
3,0.09298537972094459,glucose
4,0.10475829706934517,glucose
5,0.11253613685445045,glucose
6,0.13002944691552254,glucose
7,0.15093986644541355,glucose
8,0.19161550396474694,glucose
9,0.24102318681526275,glucose
10,0.3022692435713309,glucose
11,0.3754997117010092,glucose
12,0.44202324072196564,glucose
13,0.5034669465160805,glucose
14,0.5483373826244949,glucose
15,0.5849878102917709,glucose
16,0.5996599337126705,glucose
17,0.620133258863747,glucose
18,0.6243588719920311,glucose
19,0.639345510727333,glucose
20,0.6465546774687688,glucose
21,0.6510339299067592,glucose
22,0.6526565910667765,glucose
23,0.6477437234168417,glucose
24,0.6556674338445342,glucose
0,0.09299018546483565,lactose
1,0.09142809815235105,lactose
2,0.10211035687656365,lactose
3,0.09845799637413115,lactose
4,0.10640378900613903,lactose
5,0.097615935529065,lactose
6,0.10723339430354298,lactose
7,0.1235263248890711,lactose
8,0.14699000096249026,lactose
9,0.16579043476503297,lactose
10,0.19058730178392375,lactose
11,0.21874793632415812,lactose
12,0.2561495838867159,lactose
13,0.2879208661246592,lactose
14,0.3150643762402216,lactose
15,0.34157022076074917,lactose
16,0.34188566659271624,lactose
17,0.34604672581724283,lactose
18,0.35741851712038947,lactose
19,0.35754373211017954,lactose
20,0.36906765991210794,lactose
21,0.3673906553977617,lactose
22,0.3642730477147697,lactose
23,0.36050460079812385,lactose
24,0.36644834955938554,lactose
0,0.08380877534828675,control
1,0.09332184512704297,control
2,0.09293852776238488,control
3,0.09443433926343793,control
4,0.09430872855912731,control
5,0.0928504857555364,control
6,0.09451313464166303,control
7,0.08901567187902767,control
8,0.0973653677660963,control
9,0.10333769855520487,control
10,0.11091695530244988,control
11,0.11447097801393227,control
12,0.11913056063224459,control
13,0.12562958384999215,control
14,0.12924475891132745,control
15,0.1303755865093637,control
16,0.12712711848944117,control
17,0.13721553483167293,control
18,0.1315605239758963,control
19,0.13511573968419538,control
20,0.1442732879853854,control
21,0.14046173993723332,control
22,0.13509108652568538,control
23,0.14838634724890543,control
24,0.13110756059395423,control
