time,OD600,medium
0,0.0903552251854312,glucose
1,0.09735464994803156,glucose
2,0.09592550179896117,glucose
3,0.10238945233144421,glucose
4,0.10592187359377543,glucose
5,0.11086132560438142,glucose
6,0.12958566653709527,glucose
7,0.15594147782582415,glucose
8,0.194243194430443,glucose
9,0.2380368157155397,glucose
10,0.30290257607543264,glucose
11,0.3731945956410741,glucose
12,0.4392337938278244,glucose
13,0.5056001125653271,glucose
14,0.548699761415362,glucose
15,0.5837785475755095,glucose
16,0.6164323041265055,glucose
17,0.6268082063392337,glucose
18,0.6406381073213301,glucose
19,0.6465224077122895,glucose
20,0.6469700092785066,glucose
21,0.639762914701264,glucose
22,0.6562869206990235,glucose
23,0.6498102364971168,glucose
24,0.6481623667694183,glucose
0,0.08994767153508594,lactose
1,0.09681110585450999,lactose
2,0.09369070132726494,lactose
3,0.09268182255249433,lactose
4,0.10176533487832706,lactose
5,0.11160360996485098,lactose
6,0.12111275982964859,lactose
7,0.12518246756879942,lactose
8,0.16165331108833958,lactose
9,0.19486529112487871,lactose
10,0.22738600926326288,lactose
11,0.2714701747996921,lactose
12,0.3125980514066824,lactose
13,0.35191438967068595,lactose
14,0.378855202928683,lactose
15,0.3884824806668949,lactose
16,0.4263896789869335,lactose
17,0.4346479623613351,lactose
18,0.42888136226326706,lactose
19,0.43458857903933723,lactose
20,0.4402039592830259,lactose
21,0.4428725976738627,lactose
22,0.4445607432770899,lactose
23,0.4483117561265332,lactose
24,0.44158373182293126,lactose
0,0.09301927429549642,control
1,0.08195712115633415,control
2,0.09461237504871009,control
3,0.09066360766215521,control
4,0.08129494535557465,control
5,0.080726203048144,control
6,0.08386310054317703,control
7,0.09330591515964277,control
8,0.09172297327943815,control
9,0.09330436794862479,control
10,0.09624135234570651,control
11,0.09842066314540539,control
12,0.1058537351423955,control
13,0.10094337478049539,control
14,0.09815796828121909,control
15,0.1013882504756247,control
16,0.10407120935416087,control
17,0.09459436951981336,control
18,0.10876378555757815,control
19,0.09786825905481829,control
20,0.09989631262563256,control
21,0.10728044225958412,control
22,0.09853813154800292,control
23,0.1072428092256567,control
24,0.09890833631376987,control
