time,OD600,medium
0,0.09456163436062968,glucose
1,0.10005191252338011,glucose
2,0.0954118437033965,glucose
3,0.09336622840701347,glucose
4,0.10627136743064071,glucose
5,0.1165360237483213,glucose
6,0.13069763432449383,glucose
7,0.1589735904172627,glucose
8,0.18668245190692967,glucose
9,0.2395816554917211,glucose
10,0.29811430980855097,glucose
11,0.37129052239606536,glucose
12,0.44490846385008853,glucose
13,0.48760125828032236,glucose
14,0.547505362878867,glucose
15,0.5832057273884182,glucose
16,0.6124688750427068,glucose
17,0.6259689793149839,glucose
18,0.6243111656644782,glucose
19,0.6366869457131374,glucose
20,0.6470828236577013,glucose
21,0.6358728665575949,glucose
22,0.6510935758431228,glucose
23,0.6450322549075762,glucose
24,0.6467281667853938,glucose
0,0.08844748837553587,lactose
1,0.0885226136707492,lactose
2,0.08800375460431886,lactose
3,0.09824105053686918,lactose
4,0.10063943768797527,lactose
5,0.0998430938136867,lactose
6,0.11196452126256867,lactose
7,0.12528748650630106,lactose
8,0.14625645124227177,lactose
9,0.18152508561722233,lactose
10,0.21656602716314746,lactose
11,0.25144156245938293,lactose
12,0.28818302468110174,lactose
13,0.31164290495687913,lactose
14,0.35136720669207383,lactose
15,0.3674691544823875,lactose
16,0.37984390486194824,lactose
17,0.39530940373907975,lactose
18,0.39990638171669485,lactose
19,0.39743915678556974,lactose
20,0.40578314021771306,lactose
21,0.4048888587314494,lactose
22,0.396334430694082,lactose
23,0.4069443343147423,lactose
24,0.4067841959410342,lactose
0,0.09359833290283642,control
1,0.09913621065482928,control
2,0.09307252683955974,control
3,0.09474909668443787,control
4,0.09031989422610474,control
5,0.09279769845498224,control
6,0.08892614101284585,control
7,0.08865668147165741,control
8,0.09256317708582154,control
9,0.09034836437413701,control
10,0.09502937365157733,control
11,0.09274108345957785,control
12,0.1038565794518719,control
13,0.09761131954981767,control
14,0.09504732113108577,control
15,0.09417779360341043,control
16,0.09566019913242453,control
17,0.0968080825630095,control
18,0.10041748234002293,control
19,0.1094069552469056,control
20,0.09275013999013403,control
21,0.1010481882736735,control
22,0.10177610192477553,control
23,0.09576274754513342,control
24,0.09840691748310369,control
