time,OD600,medium
0,0.09135897249740986,glucose
1,0.09934993799127688,glucose
2,0.09749261802309361,glucose
3,0.0958017467549625,glucose
4,0.1117137991142343,glucose
5,0.1169236266208118,glucose
6,0.1364184307287848,glucose
7,0.15098901266478376,glucose
8,0.1909507862947319,glucose
9,0.24080200619839243,glucose
10,0.30118171700179913,glucose
11,0.3754567374407807,glucose
12,0.4270081996897671,glucose
13,0.5008171618306927,glucose
14,0.5399421331472539,glucose
15,0.5694513044192806,glucose
16,0.5903296673737911,glucose
17,0.6183875794430366,glucose
18,0.6251368066198811,glucose
19,0.6199955153913852,glucose
20,0.6395936378370127,glucose
21,0.6323234617581033,glucose
22,0.6413841525236706,glucose
23,0.6363843789429541,glucose
24,0.638415169801712,glucose
0,0.08903992561605834,lactose
1,0.0888075562174868,lactose
2,0.09029278144357948,lactose
3,0.09976797501402938,lactose
4,0.10751360244075951,lactose
5,0.11059275011449154,lactose
6,0.11708532088901716,lactose
7,0.13166195336554173,lactose
8,0.14955768322394714,lactose
9,0.179829088801692,lactose
10,0.21106829126219312,lactose
11,0.25984894223341537,lactose
12,0.3066088121509475,lactose
13,0.3426737882855211,lactose
14,0.3710320194404776,lactose
15,0.39456413257508055,lactose
16,0.41879667967627765,lactose
17,0.4116049249310575,lactose
18,0.42429447047889435,lactose
19,0.4290945625216262,lactose
20,0.43660264373220453,lactose
21,0.4364825381149604,lactose
22,0.4272489747647603,lactose
23,0.43438323309882104,lactose
24,0.42839960730548465,lactose
0,0.09530286631743855,control
1,0.10093065571796553,control
2,0.0894909973700677,control
3,0.0984584784470919,control
4,0.09343814683519994,control
5,0.09662285903967412,control
6,0.09314710363267052,control
7,0.08634830467824767,control
8,0.0917443784284725,control
9,0.08489129897546924,control
10,0.09441609229161643,control
11,0.08387027050740456,control
12,0.09155833871166436,control
13,0.08700139015157617,control
14,0.08480197104931782,control
15,0.09330998562768233,control
16,0.08680936310399648,control
17,0.08163738192297534,control
18,0.08779233313199647,control
19,0.08642117050127263,control
20,0.0914104537843745,control
21,0.08305477066838343,control
22,0.0826367188385314,control
23,0.07630202994355043,control
24,0.08236974919917404,control
