time,OD600,medium
0,0.08700252689951692,glucose
1,0.0919113744980585,glucose
2,0.09186243608685711,glucose
3,0.09468250603194864,glucose
4,0.10630710802675772,glucose
5,0.1163127103746444,glucose
6,0.1339806140617954,glucose
7,0.14774510077803246,glucose
8,0.19965138981332697,glucose
9,0.247264333592286,glucose
10,0.29852983062882626,glucose
11,0.36995960745678236,glucose
12,0.435827292409029,glucose
13,0.5070229416124076,glucose
14,0.5494419462380373,glucose
15,0.5836001006149844,glucose
16,0.6070995305585183,glucose
17,0.6307995869204089,glucose
18,0.6482408397870766,glucose
19,0.6411374451358768,glucose
20,0.6559787273107759,glucose
21,0.6566774730878778,glucose
22,0.6693496467864768,glucose
23,0.6556277562765286,glucose
24,0.6585112419807901,glucose
0,0.0969265513559194,lactose
1,0.093848684014592,lactose
2,0.08750257239015657,lactose
3,0.08769420206976568,lactose
4,0.09814396565318312,lactose
5,0.112910790425481,lactose
6,0.11360031789102885,lactose
7,0.13862346923322053,lactose
8,0.14766250332404557,lactose
9,0.1857587519700221,lactose
10,0.22301921718635626,lactose
11,0.2664826653509648,lactose
12,0.3104857083180315,lactose
13,0.3506048978824594,lactose
14,0.37310391423658346,lactose
15,0.4039498540633759,lactose
16,0.4197882673335046,lactose
17,0.41710671099295155,lactose
18,0.4233803504346796,lactose
19,0.4247193705964499,lactose
20,0.433047026142003,lactose
21,0.4288206677798664,lactose
22,0.43553029718668634,lactose
23,0.4381941502444928,lactose
24,0.43331487615505565,lactose
0,0.08358724424364641,control
1,0.09466916829951069,control
2,0.08484038891664267,control
3,0.08805469399336589,control
4,0.08671741749444396,control
5,0.08841013114525537,control
6,0.0813990161696069,control
7,0.0939038781708343,control
8,0.0839465497162294,control
9,0.08399001862422018,control
10,0.09344218214202193,control
11,0.09413219494134858,control
12,0.09693728178406454,control
13,0.0833080256889635,control
14,0.09231228005187708,control
15,0.08924408234073292,control
16,0.08584322354934933,control
17,0.08566487411539343,control
18,0.08784194875699183,control
19,0.07919646381571854,control
20,0.08669024492541304,control
21,0.0902622859408901,control
22,0.09105490156325304,control
23,0.09492585699893401,control
24,0.0891126355064081,control
