time,OD600,medium
0,0.08391651161683747,glucose
1,0.09602160926444026,glucose
2,0.09428005993415096,glucose
3,0.09785293728969015,glucose
4,0.11021256562256312,glucose
5,0.11533358108528621,glucose
6,0.1275954609719554,glucose
7,0.1543572244216263,glucose
8,0.19211154918720602,glucose
9,0.2422778445731096,glucose
10,0.2948578184144849,glucose
11,0.3589193007699127,glucose
12,0.4351285471080346,glucose
13,0.49534708081487494,glucose
14,0.5450023773577926,glucose
15,0.5719618276929199,glucose
16,0.5995480160323696,glucose
17,0.6067711227072083,glucose
18,0.6300903544129857,glucose
19,0.624474393713489,glucose
20,0.6367640892831078,glucose
21,0.6384108295589981,glucose
22,0.6335368949550425,glucose
23,0.6405326639968447,glucose
24,0.6408326441174035,glucose
0,0.09277402028835985,lactose
1,0.08490911408409986,lactose
2,0.10004648797067199,lactose
3,0.1049394205738149,lactose
4,0.09707725859926593,lactose
5,0.1020510339946607,lactose
6,0.12067229976680226,lactose
7,0.13574307765051144,lactose
8,0.15567795868298845,lactose
9,0.17509988237304822,lactose
10,0.22366684014901064,lactose
11,0.26118139931623646,lactose
12,0.30748602945946757,lactose
13,0.33054152352322047,lactose
14,0.37096659284069355,lactose
15,0.3881020764863174,lactose
16,0.4020204144412524,lactose
17,0.41274385090277005,lactose
18,0.4221378391983596,lactose
19,0.42283459107044097,lactose
20,0.43070744851946696,lactose
21,0.4210452996214075,lactose
22,0.4193150674145966,lactose
23,0.4185279237065575,lactose
24,0.42634716551185836,lactose
0,0.08336764467956947,control
1,0.09688925712391157,control
2,0.0861027990593168,control
3,0.0817660310330841,control
4,0.08704762924784246,control
5,0.08595061091383903,control
6,0.09248368575320128,control
7,0.09565097426851782,control
8,0.0913362021845613,control
9,0.08080265244405384,control
10,0.08113392319636002,control
11,0.07798186294757198,control
12,0.07428845321482622,control
13,0.05946009837887832,control
14,0.06648720511885196,control
15,0.06914962267291107,control
16,0.07628888568123345,control
17,0.05538037283122555,control
18,0.060348581111058154,control
19,0.05959980647194794,control
20,0.06689155607496172,control
21,0.06048056405067975,control
22,0.05611762550272889,control
23,0.06035451735073962,control
24,0.07086679240226487,control
