time,OD600,medium
0,0.0855278176401568,glucose
1,0.10024390718073753,glucose
2,0.09785049675248868,glucose
3,0.08759047443400357,glucose
4,0.10459674279467274,glucose
5,0.10495501786814691,glucose
6,0.12075154277831227,glucose
7,0.15667354946630346,glucose
8,0.18619773643279885,glucose
9,0.2296094989471238,glucose
10,0.28929291419208414,glucose
11,0.35484173659281193,glucose
12,0.4138909330405746,glucose
13,0.48273137722893794,glucose
14,0.5241778357245969,glucose
15,0.5577594304436478,glucose
16,0.580706336824183,glucose
17,0.5923113760081145,glucose
18,0.6049267347793478,glucose
19,0.6129652028913796,glucose
20,0.6255539165117552,glucose
21,0.6163470123962288,glucose
22,0.6166991675934786,glucose
23,0.6242085103105312,glucose
24,0.621955584289473,glucose
0,0.0870868634615045,lactose
1,0.09659268981166912,lactose
2,0.09794550028098872,lactose
3,0.09532740104968893,lactose
4,0.09500947808647633,lactose
5,0.10587921363853706,lactose
6,0.12144381807575515,lactose
7,0.13153690380349742,lactose
8,0.1502694217564439,lactose
9,0.18584801476896937,lactose
10,0.205115650919207,lactose
11,0.24956802910570114,lactose
12,0.2930259792164029,lactose
13,0.3356116882944363,lactose
14,0.35959591163708204,lactose
15,0.3813760479183417,lactose
16,0.3983375244859863,lactose
17,0.4054960615154694,lactose
18,0.4212174556351548,lactose
19,0.4063016894384793,lactose
20,0.41570745979134005,lactose
21,0.4192799693493305,lactose
22,0.4161572403037989,lactose
23,0.42945692161496013,lactose
24,0.4302175329398455,lactose
0,0.08955805653581828,control
1,0.09677265816562305,control
2,0.09010721967430883,control
3,0.09293085129723798,control
4,0.08851865907405941,control
5,0.08345621951758991,control
6,0.08812023620824093,control
7,0.08807702782826479,control
8,0.0955742895963665,control
9,0.07999599217895684,control
10,0.0894268018477175,control
11,0.0960292629035415,control
12,0.09025458377900931,control
13,0.08714296710652694,control
14,0.0882057260693795,control
15,0.09768818771857796,control
16,0.0859256804894956,control
17,0.09476396612326161,control
18,0.08980201611382738,control
19,0.08659707593495354,control
20,0.08623026611038422,control
21,0.09054033538264268,control
22,0.09574797017817233,control
23,0.09351349759677108,control
24,0.09459573385652448,control
