time,OD600,medium
0,0.09358379180457323,glucose
1,0.09259110719939374,glucose
2,0.09148610643213256,glucose
3,0.09700898611376048,glucose
4,0.10113547312933799,glucose
5,0.113163942299716,glucose
6,0.13055414511763314,glucose
7,0.16249285033649083,glucose
8,0.19578335286186518,glucose
9,0.2499544974770571,glucose
10,0.3215745808452931,glucose
11,0.388106302789655,glucose
12,0.4532800544190272,glucose
13,0.51753332773499,glucose
14,0.5651356837347822,glucose
15,0.5979081544534841,glucose
16,0.6230747151102568,glucose
17,0.6302990005289247,glucose
18,0.6370786797128195,glucose
19,0.6526543250639201,glucose
20,0.6524318789888597,glucose
21,0.66178142207081,glucose
22,0.6624042371261017,glucose
23,0.66859768235069,glucose
24,0.6653792680467239,glucose
0,0.08617008168415893,lactose
1,0.09603976030355557,lactose
2,0.09477006109456272,lactose
3,0.09457794253128655,lactose
4,0.09924526147044091,lactose
5,0.1037597358669919,lactose
6,0.10793450035415125,lactose
7,0.1304637770349507,lactose
8,0.15716224692770303,lactose
9,0.17921785568279014,lactose
10,0.206898682071477,lactose
11,0.2528495150461742,lactose
12,0.29238983268687513,lactose
13,0.3312193926899056,lactose
14,0.3581024158425892,lactose
15,0.37544358220255675,lactose
16,0.3818953950838784,lactose
17,0.3901692613967033,lactose
18,0.40065068931619113,lactose
19,0.40607987058445993,lactose
20,0.407894384548909,lactose
21,0.4084334455651103,lactose
22,0.40661678857815653,lactose
23,0.40793515304418787,lactose
24,0.40047510714352513,lactose
0,0.08091823795623375,control
1,0.08683945596830893,control
2,0.08931396896171351,control
3,0.0957559231252104,control
4,0.08877046826164331,control
5,0.0854423976260959,control
6,0.1001581044879939,control
7,0.0980191747913774,control
8,0.093415127068041,control
9,0.09411647179609169,control
10,0.09060406682466449,control
11,0.09388591742690593,control
12,0.08676830805419906,control
13,0.08622739855496094,control
14,0.07770864516317805,control
15,0.07663593064116245,control
16,0.0922058846373252,control
17,0.07969052748799327,control
18,0.08836085330602053,control
19,0.08806200681457631,control
20,0.08007011215141874,control
21,0.08910673960609479,control
22,0.0896235829562824,control
23,0.09012906833003281,control
24,0.08927279766952113,control
