time,OD600,medium
0,0.09536484850882838,glucose
1,0.09269451992507147,glucose
2,0.09217286460460038,glucose
3,0.09921750200496834,glucose
4,0.10578552904304803,glucose
5,0.10907399933593696,glucose
6,0.12233836776083641,glucose
7,0.15525828922000626,glucose
8,0.18368366821989288,glucose
9,0.22871657405389248,glucose
10,0.29247902959217775,glucose
11,0.3539757560471803,glucose
12,0.430096296681752,glucose
13,0.4854772594024403,glucose
14,0.5376662022335632,glucose
15,0.5657214924654418,glucose
16,0.603196877006437,glucose
17,0.617080507618074,glucose
18,0.6150728144637991,glucose
19,0.6296109085583612,glucose
20,0.6364300134677597,glucose
21,0.6339842475896759,glucose
22,0.6391333174802154,glucose
23,0.6440162469216065,glucose
24,0.6423784595201875,glucose
0,0.08891545623227959,lactose
1,0.09510674285035627,lactose
2,0.09973040988473296,lactose
3,0.09567486574598334,lactose
4,0.09804211028240034,lactose
5,0.10780647502533175,lactose
6,0.11961409583073689,lactose
7,0.12926678062468716,lactose
8,0.16135341169188036,lactose
9,0.18712458932727508,lactose
10,0.23480240194072174,lactose
11,0.27612011558846755,lactose
12,0.32805380675089646,lactose
13,0.3518724738284306,lactose
14,0.3864219807279892,lactose
15,0.4179993343538609,lactose
16,0.4282514639904853,lactose
17,0.43555549340275473,lactose
18,0.44372720609145955,lactose
19,0.461618286224623,lactose
20,0.45418753290491254,lactose
21,0.46104073398681733,lactose
22,0.4545221422851701,lactose
23,0.4621706243170939,lactose
24,0.4472072946620803,lactose
0,0.08349362153365664,control
1,0.09400192262508873,control
2,0.0855095393741206,control
3,0.0954387574595477,control
4,0.09865184492433249,control
5,0.07889330423333257,control
6,0.08509300511049217,control
7,0.08761538854449788,control
8,0.08562223956035407,control
9,0.09391748172340417,control
10,0.09118433223713723,control
11,0.0752251073934725,control
12,0.07905055038676541,control
13,0.07333342158292727,control
14,0.07921313303313246,control
15,0.06835382442561651,control
16,0.06916337629265154,control
17,0.0661715478069741,control
18,0.07473731132909289,control
19,0.06958503407745059,control
20,0.07166133282476045,control
21,0.06361633388357833,control
22,0.06446612542317824,control
23,0.06720896390891659,control
24,0.07085681613940713,control
