time,OD600,medium
0,0.08895986721784482,glucose
1,0.09161677292153007,glucose
2,0.09938670053589264,glucose
3,0.09553184637187824,glucose
4,0.1077385174713919,glucose
5,0.11270679332888568,glucose
6,0.13635666181030107,glucose
7,0.15069046919887122,glucose
8,0.1893564879011555,glucose
9,0.23762639014091338,glucose
10,0.3028038458080691,glucose
11,0.3711621803506606,glucose
12,0.4458352425628398,glucose
13,0.4935174828505533,glucose
14,0.55614696088479,glucose
15,0.5890498137558409,glucose
16,0.620015326263087,glucose
17,0.6348696067488084,glucose
18,0.6433529791462229,glucose
19,0.6544144857466297,glucose
20,0.6544160364175733,glucose
21,0.6558846358306368,glucose
22,0.654849869030852,glucose
23,0.6536468232259429,glucose
24,0.6557744317808446,glucose
0,0.08766045970682831,lactose
1,0.09839269038697705,lactose
2,0.09546169940489604,lactose
3,0.09417482117075891,lactose
4,0.10740894785660114,lactose
5,0.10675102470741044,lactose
6,0.12942725955833234,lactose
7,0.13129895910745845,lactose
8,0.15636171972489143,lactose
9,0.18486297610546848,lactose
10,0.22206464895695813,lactose
11,0.27091617025819575,lactose
12,0.3064681681817861,lactose
13,0.35251003136571524,lactose
14,0.36666810639503117,lactose
15,0.39408130433200345,lactose
16,0.42447067129740645,lactose
17,0.42779168234360165,lactose
18,0.42537377629587503,lactose
19,0.4451233211439336,lactose
20,0.43731901204363044,lactose
21,0.43779133502374906,lactose
22,0.43998947459493076,lactose
23,0.43625750199193475,lactose
24,0.43325249621342293,lactose
0,0.09018166287145087,control
1,0.09670690233648588,control
2,0.09562768132001566,control
3,0.08350055131658582,control
4,0.09151748621268685,control
5,0.08859233108001353,control
6,0.08705762628803339,control
7,0.10587507913935937,control
8,0.10517431083612946,control
9,0.10197440351736008,control
10,0.10046663664791501,control
11,0.10489657552716218,control
12,0.1067645249766289,control
13,0.12563517447343947,control
14,0.12736953150212446,control
15,0.1251011735367235,control
16,0.12557136313733824,control
17,0.12743893191604294,control
18,0.1347459169239175,control
19,0.1320885059597208,control
20,0.12380581096052046,control
21,0.12664119567089163,control
22,0.11891549658501281,control
23,0.1273469331029754,control
24,0.135566936511243,control
