time,OD600,medium
0,0.09408479601029604,glucose
1,0.08975824685613984,glucose
2,0.09632138995502318,glucose
3,0.10186657919116571,glucose
4,0.10678635363064823,glucose
5,0.11833373272165185,glucose
6,0.1391110292872869,glucose
7,0.15905425251428257,glucose
8,0.18789912536812908,glucose
9,0.2312764044092513,glucose
10,0.28557326380965015,glucose
11,0.3493229440810655,glucose
12,0.4181517469660671,glucose
13,0.4711485216194532,glucose
14,0.5079346785570996,glucose
15,0.5488141201845316,glucose
16,0.5736544322585586,glucose
17,0.5812598623475023,glucose
18,0.5844558290684816,glucose
19,0.596957435723732,glucose
20,0.5971044544373805,glucose
21,0.6047884962134114,glucose
22,0.6054799865429827,glucose
23,0.6039475395911705,glucose
24,0.6100227085640283,glucose
0,0.09985679328043129,lactose
1,0.09048578633463149,lactose
2,0.1024774080905533,lactose
3,0.09916428023909826,lactose
4,0.10635085959977866,lactose
5,0.09634435733566375,lactose
6,0.11651264306648439,lactose
7,0.13366245498097754,lactose
8,0.16059838408326793,lactose
9,0.18624601175449615,lactose
10,0.2279788835609715,lactose
11,0.26559459146501324,lactose
12,0.31401365326962233,lactose
13,0.35009639897325334,lactose
14,0.38817374643740854,lactose
15,0.3952520276402217,lactose
16,0.4135877910289724,lactose
17,0.4363458006678211,lactose
18,0.43868685217900566,lactose
19,0.4448308413813451,lactose
20,0.43898557186626785,lactose
21,0.4479691807276905,lactose
22,0.4418826503510843,lactose
23,0.44952105969372946,lactose
24,0.4455486444437799,lactose
0,0.09596488029530414,control
1,0.0833115474324635,control
2,0.09019805080817181,control
3,0.09268232907238817,control
4,0.09086145762987967,control
5,0.09239029857255257,control
6,0.08177430941658403,control
7,0.0895487311742758,control
8,0.08322274693506804,control
9,0.08418778704871112,control
10,0.08263198743259358,control
11,0.09419594641210784,control
12,0.08517516996428778,control
13,0.08556272724064613,control
14,0.08308582149130093,control
15,0.07670969956867546,control
16,0.08398698350551989,control
17,0.07500525557319306,control
18,0.07189398267326748,control
19,0.07089673133689058,control
20,0.07235554567575199,control
21,0.07508424997396886,control
22,0.07478151890022885,control
23,0.07056807933745343,control
24,0.08087431087017555,control
