time,OD600,medium
0,0.0928798323391606,glucose
1,0.0933142119182883,glucose
2,0.1030723750719687,glucose
3,0.10013497945801766,glucose
4,0.11223044989031881,glucose
5,0.11060367997597187,glucose
6,0.13333378209046454,glucose
7,0.14835981725123865,glucose
8,0.1917619679385146,glucose
9,0.2326645914218742,glucose
10,0.2971176623152606,glucose
11,0.36869204403165434,glucose
12,0.42330855440090964,glucose
13,0.4818074027888853,glucose
14,0.540819685855433,glucose
15,0.563079626533778,glucose
16,0.5833555246394138,glucose
17,0.6045858200985799,glucose
18,0.6200898567123914,glucose
19,0.6122708447347537,glucose
20,0.6221336779710057,glucose
21,0.6163356977626196,glucose
22,0.6250831967258894,glucose
23,0.6314779914390938,glucose
24,0.6106957287497318,glucose
0,0.09721092221567547,lactose
1,0.08939761642008032,lactose
2,0.09401597375396484,lactose
3,0.09223042438394785,lactose
4,0.10138326178943607,lactose
5,0.110342990438216,lactose
6,0.11722423738271279,lactose
7,0.13025422660399805,lactose
8,0.1523178876006998,lactose
9,0.1777603809270783,lactose
10,0.21301226313839858,lactose
11,0.24928744556268123,lactose
12,0.30270004048761273,lactose
13,0.3341062782190137,lactose
14,0.36548225767919,lactose
15,0.3965947404175003,lactose
16,0.40467062404758175,lactose
17,0.405192029353708,lactose
18,0.42175214002328015,lactose
19,0.415647727978973,lactose
20,0.42359746606991894,lactose
21,0.4240714063046275,lactose
22,0.41305052101497347,lactose
23,0.42994437793742357,lactose
24,0.4307148541646212,lactose
0,0.09093305032859819,control
1,0.09179768317631352,control
2,0.09327599049966899,control
3,0.08917439084692624,control
4,0.08925590118358302,control
5,0.09462496660374602,control
6,0.0888704564624428,control
7,0.09386370241414023,control
8,0.08438793622966731,control
9,0.07759488150271168,control
10,0.07192231052255615,control
11,0.06952674977038865,control
12,0.06811891888270152,control
13,0.0604492876134902,control
14,0.05331922452833225,control
15,0.06803407956203879,control
16,0.05834947179306124,control
17,0.06503219101980336,control
18,0.05849807548854388,control
19,0.0667591853331248,control
20,0.06481922347996334,control
21,0.05749779365352269,control
22,0.0513635884680567,control
23,0.061328290512372624,control
24,0.053787812422959685,control
