time,OD600,medium
0,0.09855933203317901,glucose
1,0.08741589489454835,glucose
2,0.09221464205062326,glucose
3,0.10227687456350217,glucose
4,0.10236782452639882,glucose
5,0.12103989475734139,glucose
6,0.1320470168228408,glucose
7,0.15420958947636068,glucose
8,0.19615841450391025,glucose
9,0.23838616072557467,glucose
10,0.2987163220278932,glucose
11,0.3671313252141709,glucose
12,0.43546218146665927,glucose
13,0.5047684386848027,glucose
14,0.5402977058679524,glucose
15,0.5849529645768862,glucose
16,0.6040970385609244,glucose
17,0.6172238946757362,glucose
18,0.6304693561176883,glucose
19,0.6318653612458859,glucose
20,0.6422067672844335,glucose
21,0.6427618423855395,glucose
22,0.6378294855852862,glucose
23,0.6495000610194996,glucose
24,0.6436691406467426,glucose
0,0.08924139724490952,lactose
1,0.08680593055002474,lactose
2,0.08579480985577556,lactose
3,0.09862349556316216,lactose
4,0.10208889142654909,lactose
5,0.10365963809814643,lactose
6,0.11622520895081759,lactose
7,0.13854057783075183,lactose
8,0.1543438851965725,lactose
9,0.17823642965097614,lactose
10,0.21700199833594686,lactose
11,0.2558546279928147,lactose
12,0.29425646339420153,lactose
13,0.32605003928001586,lactose
14,0.35400598110464876,lactose
15,0.37277121939975344,lactose
16,0.38106274892047354,lactose
17,0.4012347712141047,lactose
18,0.40525593347750716,lactose
19,0.4027218146972883,lactose
20,0.4171257322749816,lactose
21,0.41428468716155176,lactose
22,0.41463112615782854,lactose
23,0.41157993408612437,lactose
24,0.4131728821558114,lactose
0,0.08371659335197103,control
1,0.09016961767886618,control
2,0.09284969968246355,control
3,0.08152659387204178,control
4,0.09048923176045835,control
5,0.08947179704955889,control
6,0.09418418975978998,control
7,0.08234086358161802,control
8,0.09039375837718377,control
9,0.08768967815751742,control
10,0.08686075271714529,control
11,0.08892503519529305,control
12,0.08527690494910106,control
13,0.0906401403474902,control
14,0.0869597484641946,control
15,0.09278641700215289,control
16,0.0908407213815184,control
17,0.09106719630822463,control
18,0.08832664225232889,control
19,0.09145350890473364,control
20,0.08683320505421424,control
21,0.08652990630066075,control
22,0.08231096998300075,control
23,0.08430666367779072,control
24,0.08692808681926423,control
