time,OD600,medium
0,0.08998227733781862,glucose
1,0.10015721965845897,glucose
2,0.09296509056818884,glucose
3,0.10615674412525286,glucose
4,0.10814085449295685,glucose
5,0.11319031785590834,glucose
6,0.12790528633450293,glucose
7,0.1543172554023258,glucose
8,0.1853563052757074,glucose
9,0.24419419545506102,glucose
10,0.30944620118558996,glucose
11,0.3712048222132524,glucose
12,0.45345489279454976,glucose
13,0.5203128562297857,glucose
14,0.5669689982236885,glucose
15,0.6013569182077364,glucose
16,0.6343628187670076,glucose
17,0.6469851048710024,glucose
18,0.6578672119757301,glucose
19,0.6572062341314302,glucose
20,0.6665513791228518,glucose
21,0.6683308908655615,glucose
22,0.6742887744207887,glucose
23,0.6719347205482885,glucose
24,0.6757903089850772,glucose
0,0.08751131774369651,lactose
1,0.0898599677835858,lactose
2,0.09918615706395355,lactose
3,0.1006641812177269,lactose
4,0.08998081089155177,lactose
5,0.1080613182267735,lactose
6,0.12058917094179517,lactose
7,0.13021574216004678,lactose
8,0.14041056760633897,lactose
9,0.19236393630822685,lactose
10,0.2196430187972833,lactose
11,0.25953332968958587,lactose
12,0.3008663719288964,lactose
13,0.3380711818475003,lactose
14,0.3713145969351199,lactose
15,0.3974766049114111,lactose
16,0.4017353256422724,lactose
17,0.42244594513191,lactose
18,0.41744390197639447,lactose
19,0.42513924537461817,lactose
20,0.43705592624814216,lactose
21,0.42817548439684155,lactose
22,0.42788637437457555,lactose
23,0.43866014373429907,lactose
24,0.43699321094710053,lactose
0,0.0961857298350752,control
1,0.09364171180854929,control
2,0.08891946087011088,control
3,0.09464338695588481,control
4,0.08838021895501424,control
5,0.09016137403071486,control
6,0.08624368331329435,control
7,0.07739636991537474,control
8,0.07845685549783543,control
9,0.09574835011033911,control
10,0.06982830111294186,control
11,0.08828431991324111,control
12,0.07072397873816147,control
13,0.06951343518125694,control
14,0.07962627367106484,control
15,0.07238485722582655,control
16,0.07831042207751204,control
17,0.06708952635363966,control
18,0.07612831989865344,control
19,0.07285825098788641,control
20,0.07383060832211749,control
21,0.0727089531092932,control
22,0.06403595837240957,control
23,0.07828431093680986,control
24,0.06949179166386564,control
