time,OD600,medium
0,0.08750390775114186,glucose
1,0.09134036360490451,glucose
2,0.09349275731305658,glucose
3,0.09546709978622295,glucose
4,0.0983894557091956,glucose
5,0.11588756454932582,glucose
6,0.14588135645888164,glucose
7,0.15792141581474556,glucose
8,0.18905853345577492,glucose
9,0.23777263018331155,glucose
10,0.3109843588026012,glucose
11,0.3840904059914116,glucose
12,0.45809298263787673,glucose
13,0.5120468097439906,glucose
14,0.5660072050430043,glucose
15,0.6054505521869112,glucose
16,0.6260105167314849,glucose
17,0.6438893184758456,glucose
18,0.6453219331650647,glucose
19,0.6604650763819211,glucose
20,0.6588921242888128,glucose
21,0.6656961769554003,glucose
22,0.6718396006992733,glucose
23,0.6674995974013531,glucose
24,0.6642535174540027,glucose
0,0.08174219800181043,lactose
1,0.09340696825656611,lactose
2,0.09128570666825268,lactose
3,0.09573750651193504,lactose
4,0.0977886021762154,lactose
5,0.11129883749006278,lactose
6,0.11284519654183779,lactose
7,0.12973266736373318,lactose
8,0.15113865426747985,lactose
9,0.16820291400830648,lactose
10,0.20286059198979672,lactose
11,0.25086274106650414,lactose
12,0.2897569633120537,lactose
13,0.3212593398032457,lactose
14,0.3517132522917803,lactose
15,0.3635506118906985,lactose
16,0.38773563944205464,lactose
17,0.3827303873629562,lactose
18,0.38508605089303355,lactose
19,0.39981332843077544,lactose
20,0.40080102725786804,lactose
21,0.397585269141428,lactose
22,0.4069641866778113,lactose
23,0.4024894179596496,lactose
24,0.4022163782966979,lactose
0,0.08924030035477665,control
1,0.08531980992276454,control
2,0.08997987064954412,control
3,0.07894504398200879,control
4,0.08250267572512283,control
5,0.08074922125673242,control
6,0.09082912563609433,control
7,0.08579051449864636,control
8,0.08154932110003447,control
9,0.07616721409724961,control
10,0.08108841525683154,control
11,0.08480988007664769,control
12,0.07667195114423192,control
13,0.07489621047324665,control
14,0.07208046931278232,control
15,0.07005041085938403,control
16,0.07445897684593746,control
17,0.07463136524497938,control
18,0.06861295240971478,control
19,0.07143969608436121,control
20,0.07218580468810992,control
21,0.07647893434129416,control
22,0.0665216227472448,control
23,0.062010540085691734,control
24,0.06165599601128825,control
