time,OD600,medium
0,0.09491184895449663,glucose
1,0.09385437376072205,glucose
2,0.09499454257706243,glucose
3,0.10706667632713818,glucose
4,0.10690312375970258,glucose
5,0.11579260057464452,glucose
6,0.1373703700386928,glucose
7,0.1570543003043887,glucose
8,0.17986153382676437,glucose
9,0.23053368405898994,glucose
10,0.29633190356209355,glucose
11,0.3584370156307485,glucose
12,0.43044489140115594,glucose
13,0.49036551003289136,glucose
14,0.5309496980816925,glucose
15,0.5750656311848866,glucose
16,0.5887639670456069,glucose
17,0.6055003696346675,glucose
18,0.6127479420952888,glucose
19,0.6218484696116775,glucose
20,0.6321550026282411,glucose
21,0.6339527673063167,glucose
22,0.6363636819371759,glucose
23,0.6329677907818174,glucose
24,0.6378401168010422,glucose
0,0.08614476721255708,lactose
1,0.09122276723148862,lactose
2,0.09107572878003675,lactose
3,0.09603367667660193,lactose
4,0.09766522903579411,lactose
5,0.1164068739607313,lactose
6,0.11763577256321553,lactose
7,0.1308518398754745,lactose
8,0.14732572342056438,lactose
9,0.1797804689959469,lactose
10,0.21854881508711604,lactose
11,0.2527700778043055,lactose
12,0.3022685289840005,lactose
13,0.3301983275875623,lactose
14,0.36611748922776804,lactose
15,0.4022414689349611,lactose
16,0.4059864460135544,lactose
17,0.41738074253093477,lactose
18,0.42891025941462474,lactose
19,0.42711512644266947,lactose
20,0.43487126257864595,lactose
21,0.42918159915937154,lactose
22,0.435932854822234,lactose
23,0.42851345460530577,lactose
24,0.43451821653357825,lactose
0,0.0986617170739203,control
1,0.09404439533213915,control
2,0.08930157396734029,control
3,0.1063713984597012,control
4,0.0895999196492301,control
5,0.09496167927825784,control
6,0.0949784939323576,control
7,0.09589530164286475,control
8,0.09648141522842531,control
9,0.09469780691711373,control
10,0.1029830653878142,control
11,0.1142573795864378,control
12,0.10566311114259913,control
13,0.12024762543000986,control
14,0.11958959477775442,control
15,0.11837573701989251,control
16,0.11873074992528085,control
17,0.12188816776740612,control
18,0.11482285440165228,control
19,0.1210106084329505,control
20,0.11679245671198417,control
21,0.12353235032837027,control
22,0.12071080315401989,control
23,0.12021882172260209,control
24,0.12252362345677738,control
