time,OD600,medium
0,0.08973078350243446,glucose
1,0.09135387348884354,glucose
2,0.09401507829928332,glucose
3,0.09968102646330651,glucose
4,0.10533468613262806,glucose
5,0.10893757597466099,glucose
6,0.12604890832843035,glucose
7,0.15996308812109533,glucose
8,0.19632251322917077,glucose
9,0.2439468663940584,glucose
10,0.3172600457258916,glucose
11,0.3673890584413489,glucose
12,0.44285479991541254,glucose
13,0.5093467610788898,glucose
14,0.5629386372861269,glucose
15,0.5879581908047624,glucose
16,0.6209945505303304,glucose
17,0.6329968009583726,glucose
18,0.6462840810718742,glucose
19,0.6575144695991846,glucose
20,0.6623651442948462,glucose
21,0.6476577366321489,glucose
22,0.6496499962074929,glucose
23,0.6643671759208708,glucose
24,0.6590875263746083,glucose
0,0.09423815278478975,lactose
1,0.0817470931527376,lactose
2,0.10336146541646316,lactose
3,0.09477787896227474,lactose
4,0.10272048994249654,lactose
5,0.09550325325598885,lactose
6,0.10877670443087074,lactose
7,0.12727462705418932,lactose
8,0.1459161046868023,lactose
9,0.1844899202600986,lactose
10,0.20487564050571977,lactose
11,0.24211391623348313,lactose
12,0.2841928215234946,lactose
13,0.324411006038177,lactose
14,0.34951555007216545,lactose
15,0.3682640329550114,lactose
16,0.3814744071738439,lactose
17,0.3900313860566076,lactose
18,0.3933727872639641,lactose
19,0.4033925551830301,lactose
20,0.3961938071740011,lactose
21,0.40284317335925784,lactose
22,0.41464040845454403,lactose
23,0.3984401837068405,lactose
24,0.4047998570535978,lactose
0,0.09558154525521531,control
1,0.09474929399483084,control
2,0.07856857697863062,control
3,0.09442140497699208,control
4,0.087995202103833,control
5,0.09172782876845556,control
6,0.09559957948620189,control
7,0.09264601669350236,control
8,0.09807945158369179,control
9,0.09520158051389728,control
10,0.10309807788860395,control
11,0.10428048889160109,control
12,0.10307914726596168,control
13,0.10104443979853378,control
14,0.11008557816101087,control
15,0.11856145723188813,control
16,0.11133679168515978,control
17,0.11662617972736251,control
18,0.11840686155346597,control
19,0.11845723127781523,control
20,0.11606509754741014,control
21,0.12664668547943558,control
22,0.11557743905373022,control
23,0.1251720693143652,control
24,0.11434411200572842,control
