time,OD600,medium
0,0.09690167336331816,glucose
1,0.09716069287629908,glucose
2,0.10269510245766399,glucose
3,0.09436254024176427,glucose
4,0.11737698189684942,glucose
5,0.10864861512396456,glucose
6,0.14306698548827013,glucose
7,0.159748127899193,glucose
8,0.19071905924111948,glucose
9,0.23818404914351132,glucose
10,0.3042056703595522,glucose
11,0.37521920346586124,glucose
12,0.4509349178392484,glucose
13,0.5169323279504003,glucose
14,0.5627584913282698,glucose
15,0.5998170332933667,glucose
16,0.6274581498194192,glucose
17,0.6462438784169098,glucose
18,0.6552957526341734,glucose
19,0.6672457199505802,glucose
20,0.6753502320276473,glucose
21,0.672358984112157,glucose
22,0.6735186113065842,glucose
23,0.6784768392139701,glucose
24,0.6755591731637572,glucose
0,0.09227239097687967,lactose
1,0.09042183313781085,lactose
2,0.10456665057219484,lactose
3,0.09730454495506252,lactose
4,0.09651072204684837,lactose
5,0.10394597916172868,lactose
6,0.1171188888267089,lactose
7,0.12983717729778171,lactose
8,0.1507317163594162,lactose
9,0.183044239587813,lactose
10,0.2197493216229301,lactose
11,0.2613484754662942,lactose
12,0.2961876252158607,lactose
13,0.3367475883263274,lactose
14,0.3734675133478203,lactose
15,0.3774814870383341,lactose
16,0.41110310902299574,lactose
17,0.4020921509363085,lactose
18,0.41719866828063595,lactose
19,0.4255815743384379,lactose
20,0.42647427354640616,lactose
21,0.4270949087136317,lactose
22,0.42361082468141287,lactose
23,0.4146665669746206,lactose
24,0.4258765286690707,lactose
0,0.08263145468867383,control
1,0.0860333966673824,control
2,0.09034627436072429,control
3,0.09117849033760174,control
4,0.08803792244266787,control
5,0.08294495075972676,control
6,0.09158697707179436,control
7,0.09057948463791442,control
8,0.08658110099420585,control
9,0.08778964353464669,control
10,0.09394839271995366,control
11,0.07976715235058837,control
12,0.08157041331535321,control
13,0.08032919553691843,control
14,0.0853636190335264,control
15,0.08068725970498888,control
16,0.08558794058614887,control
17,0.08258444280929227,control
18,0.07648393157207116,control
19,0.07955794026088352,control
20,0.08223456531258852,control
21,0.0867897633700142,control
22,0.08444192249738516,control
23,0.08112973748405125,control
24,0.0874094376948016,control
