time,OD600,medium
0,0.088120343619574,glucose
1,0.09195537050247088,glucose
2,0.08996151869043552,glucose
3,0.09564832004421105,glucose
4,0.09977975558016233,glucose
5,0.11374923422971601,glucose
6,0.13543779345344123,glucose
7,0.15616441412109822,glucose
8,0.18742774609982224,glucose
9,0.23277761330482943,glucose
10,0.29710225171398974,glucose
11,0.36160455224630916,glucose
12,0.42256875055413934,glucose
13,0.47939307500860945,glucose
14,0.5188390441664682,glucose
15,0.5640735927608256,glucose
16,0.5948220520784334,glucose
17,0.6059061060439282,glucose
18,0.6150662963504533,glucose
19,0.6235266437372357,glucose
20,0.6339382091416838,glucose
21,0.624496996959756,glucose
22,0.6313093578708809,glucose
23,0.634964283227842,glucose
24,0.6352835137918628,glucose
0,0.09726947747360676,lactose
1,0.0874534628810162,lactose
2,0.09297264501314755,lactose
3,0.08566898193231698,lactose
4,0.10189026580712963,lactose
5,0.09799800993456297,lactose
6,0.11418206068621943,lactose
7,0.1377942509890221,lactose
8,0.14735647609920385,lactose
9,0.17732479760627834,lactose
10,0.22662436696671656,lactose
11,0.25720293319388154,lactose
12,0.3095019802329532,lactose
13,0.34634546712572634,lactose
14,0.37206485261799804,lactose
15,0.40200926468160536,lactose
16,0.41296681458251316,lactose
17,0.41347410168773685,lactose
18,0.41394154312812553,lactose
19,0.42498707601182273,lactose
20,0.4290316714470543,lactose
21,0.42152777434403554,lactose
22,0.43238032146851163,lactose
23,0.4391473782366682,lactose
24,0.42968857048892134,lactose
0,0.0979627468993691,control
1,0.08622278564230572,control
2,0.09104931873377749,control
3,0.09252787467502357,control
4,0.0838376819787318,control
5,0.09452567888714636,control
6,0.09959697668509152,control
7,0.09747740054313084,control
8,0.08356102223425882,control
9,0.09063837299868466,control
10,0.09781742177251383,control
11,0.1042168472140311,control
12,0.09879150065353616,control
13,0.10131939634889875,control
14,0.09600881512625252,control
15,0.10431841115220514,control
16,0.11496757911673927,control
17,0.10659833577275657,control
18,0.10389516985026581,control
19,0.10446863629595081,control
20,0.10154893871102777,control
21,0.09749973023301882,control
22,0.09877640402965823,control
23,0.1102903891190689,control
24,0.1045501949747836,control
