time,OD600,medium
0,0.09544224673551391,glucose
1,0.10637408728405905,glucose
2,0.09064682915150961,glucose
3,0.09979707347765747,glucose
4,0.10159106087394766,glucose
5,0.11651108590830687,glucose
6,0.13039975230768835,glucose
7,0.16652723939058636,glucose
8,0.1939581763996151,glucose
9,0.2557272862911086,glucose
10,0.31251836411207584,glucose
11,0.37720377541201866,glucose
12,0.4566264952468299,glucose
13,0.5105399220633883,glucose
14,0.5614152020176334,glucose
15,0.6107247342952992,glucose
16,0.6233385544327519,glucose
17,0.6388793661170803,glucose
18,0.653892249680003,glucose
19,0.6564619102241424,glucose
20,0.6688200226351348,glucose
21,0.6658368571138551,glucose
22,0.6568886429025083,glucose
23,0.6704073171458661,glucose
24,0.6688275577442813,glucose
0,0.0838960877720199,lactose
1,0.08780588268389487,lactose
2,0.08794353552529428,lactose
3,0.09668089991954189,lactose
4,0.0976827566693042,lactose
5,0.10147367634896938,lactose
6,0.11231182802989491,lactose
7,0.12853921107126592,lactose
8,0.149360397285476,lactose
9,0.18298563403823562,lactose
10,0.21383332881319203,lactose
11,0.2511692653660391,lactose
12,0.2860298340139826,lactose
13,0.3281668571696972,lactose
14,0.3570274869152537,lactose
15,0.3745089360776209,lactose
16,0.3836555828988927,lactose
17,0.398740560964022,lactose
18,0.400950100432912,lactose
19,0.39946988681520107,lactose
20,0.4080813484631969,lactose
21,0.4124971987022829,lactose
22,0.4174953739033217,lactose
23,0.4098112271300785,lactose
24,0.41819564256667197,lactose
0,0.09079279523504907,control
1,0.09192977895039593,control
2,0.08179278914208205,control
3,0.09105847650641093,control
4,0.09562526346848793,control
5,0.08980683008156036,control
6,0.08054556407129257,control
7,0.08327869076586612,control
8,0.10170495319262682,control
9,0.09534404380095794,control
10,0.08810743301552662,control
11,0.08659474923233437,control
12,0.1018984991932815,control
13,0.08978943319372548,control
14,0.09503741264043371,control
15,0.086019685644763,control
16,0.08725642521170779,control
17,0.08829818320099608,control
18,0.08992344622411555,control
19,0.09673079155282908,control
20,0.09108664959793882,control
21,0.09394142158778462,control
22,0.0953351904203514,control
23,0.094607156625359,control
24,0.09153672671481651,control
