time,OD600,medium
0,0.09342813569659884,glucose
1,0.10034704471969776,glucose
2,0.09935644119828202,glucose
3,0.09799918077083862,glucose
4,0.11324128163488399,glucose
5,0.10756430296583297,glucose
6,0.1408513945574937,glucose
7,0.16080871388741808,glucose
8,0.1849884082286798,glucose
9,0.2347673362698418,glucose
10,0.2953408634997172,glucose
11,0.3617772858333328,glucose
12,0.4294157537730197,glucose
13,0.4969460610863562,glucose
14,0.5462301289067244,glucose
15,0.578737114765413,glucose
16,0.5996239536144903,glucose
17,0.6135283685566171,glucose
18,0.6312610336506478,glucose
19,0.6353873921106381,glucose
20,0.6334033276054784,glucose
21,0.6429904154802096,glucose
22,0.6435370846574691,glucose
23,0.6500727377468912,glucose
24,0.6444182642220732,glucose
0,0.08684966391235846,lactose
1,0.0921242276986922,lactose
2,0.08976621964119424,lactose
3,0.0933860514429232,lactose
4,0.0952417967796101,lactose
5,0.1031997652084633,lactose
6,0.12029689459979027,lactose
7,0.1363652789705567,lactose
8,0.15565754933597964,lactose
9,0.18823864532581852,lactose
10,0.23285786750224083,lactose
11,0.2674456135472802,lactose
12,0.3094769411736462,lactose
13,0.3552160349869552,lactose
14,0.3895472083110485,lactose
15,0.41220732030899054,lactose
16,0.4219684476715171,lactose
17,0.4377164277103592,lactose
18,0.4353152506266361,lactose
19,0.44383313747942815,lactose
20,0.44636975621059793,lactose
21,0.4530248432461075,lactose
22,0.45000797891140265,lactose
23,0.4512517283891924,lactose
24,0.447282743596617,lactose
0,0.08643923879066386,control
1,0.08981692471784854,control
2,0.09092265482791861,control
3,0.0896453493454368,control
4,0.08885921696340342,control
5,0.0823001822703465,control
6,0.09026601656613134,control
7,0.09063647016528212,control
8,0.08865391169934957,control
9,0.09714005071591753,control
10,0.0827112332342531,control
11,0.08484320291109383,control
12,0.07232271873850274,control
13,0.08778846044178053,control
14,0.07025804726384104,control
15,0.08325813248978581,control
16,0.07768548972843017,control
17,0.07790588688070699,control
18,0.08712837768335446,control
19,0.07083664503705547,control
20,0.08395404161548234,control
21,0.08388464703214836,control
22,0.08480386540367728,control
23,0.08261118161582803,control
24,0.08641265939574287,control
