time,OD600,medium
0,0.08831943125822377,glucose
1,0.09914720386312402,glucose
2,0.08986130954559693,glucose
3,0.09413942972269275,glucose
4,0.09761698027237467,glucose
5,0.11683167567660271,glucose
6,0.13102658076226292,glucose
7,0.15787279849753627,glucose
8,0.20614830719792984,glucose
9,0.24509594354976064,glucose
10,0.3159703695052987,glucose
11,0.38649535768221094,glucose
12,0.4619847872578894,glucose
13,0.5290654882051409,glucose
14,0.5831575951139065,glucose
15,0.6167832259743884,glucose
16,0.6498121212890545,glucose
17,0.6596554737997224,glucose
18,0.6617277329522995,glucose
19,0.6757429729719898,glucose
20,0.6829001612434888,glucose
21,0.6780063874829229,glucose
22,0.6852316675291075,glucose
23,0.6903148018771811,glucose
24,0.68615289156303,glucose
0,0.09441133569749645,lactose
1,0.09654464125658366,lactose
2,0.09291146512253454,lactose
3,0.09407705189097852,lactose
4,0.09041418721841342,lactose
5,0.10227614919034855,lactose
6,0.11435088743075368,lactose
7,0.13076488847290482,lactose
8,0.14651095056240054,lactose
9,0.18217678105324162,lactose
10,0.22023702858098568,lactose
11,0.26175498145787823,lactose
12,0.2857257242674382,lactose
13,0.32039398238895633,lactose
14,0.3490593598032326,lactose
15,0.37056562794979947,lactose
16,0.38573910854318494,lactose
17,0.3935448150620683,lactose
18,0.4032026549219772,lactose
19,0.4101995891685401,lactose
20,0.4025995492290614,lactose
21,0.4020652513704956,lactose
22,0.4125541787055063,lactose
23,0.4164362270004222,lactose
24,0.4169512143544752,lactose
0,0.09323873570672743,control
1,0.08534711543717155,control
2,0.0939260794148925,control
3,0.0766088913789756,control
4,0.09131848686265291,control
5,0.09567068220980467,control
6,0.08141836159922403,control
7,0.08615806855985228,control
8,0.08192571177806994,control
9,0.08743407177930532,control
10,0.08581650278147532,control
11,0.07707566184320593,control
12,0.08228683186857498,control
13,0.07071983140438648,control
14,0.07084493127239141,control
15,0.08224690377876866,control
16,0.07733292531607734,control
17,0.07309222340557307,control
18,0.07416365655732164,control
19,0.0736070699338094,control
20,0.08128287634222765,control
21,0.07212223186312129,control
22,0.07354677678796329,control
23,0.07508563825312169,control
24,0.0830750401689003,control
