time,OD600,medium
0,0.09117243036466968,glucose
1,0.09182336768882961,glucose
2,0.09662497964763131,glucose
3,0.09652435713570029,glucose
4,0.10880004547506439,glucose
5,0.12562870111100388,glucose
6,0.13185662099636677,glucose
7,0.1546155609448918,glucose
8,0.1968297925011671,glucose
9,0.24984620054929424,glucose
10,0.30270693845906377,glucose
11,0.3620990477288997,glucose
12,0.4418251136556827,glucose
13,0.503465990707026,glucose
14,0.5404205256213103,glucose
15,0.5833785421056287,glucose
16,0.6123137457774643,glucose
17,0.619810064709079,glucose
18,0.6321004235702029,glucose
19,0.6210454313074153,glucose
20,0.633311364665508,glucose
21,0.6502577502286274,glucose
22,0.6449784308181227,glucose
23,0.651967798442884,glucose
24,0.6453313281861109,glucose
0,0.08611230912361935,lactose
1,0.09709405831780568,lactose
2,0.08826274289789038,lactose
3,0.08962767412328536,lactose
4,0.10064455637003951,lactose
5,0.1094170553317121,lactose
6,0.1166947475586087,lactose
7,0.12445626213728928,lactose
8,0.15313198826762808,lactose
9,0.18350935128373697,lactose
10,0.22198602823562064,lactose
11,0.2457044131364635,lactose
12,0.2830197934630227,lactose
13,0.3186468491020689,lactose
14,0.3498438350676853,lactose
15,0.37471906231923235,lactose
16,0.385284214850239,lactose
17,0.3870351004875013,lactose
18,0.399315841351131,lactose
19,0.4010599153846627,lactose
20,0.4120530792258641,lactose
21,0.39929306584344426,lactose
22,0.4072619286042303,lactose
23,0.40041888132728304,lactose
24,0.39213308935386904,lactose
0,0.0951197975542699,control
1,0.09115344688999204,control
2,0.0909962328986695,control
3,0.09672737741832677,control
4,0.08511663968531256,control
5,0.0878082171920576,control
6,0.0927369263493915,control
7,0.07611852069480396,control
8,0.0805085643883573,control
9,0.07703831151276581,control
10,0.07706139884039719,control
11,0.06981118184452956,control
12,0.06233566408747647,control
13,0.058859511020811564,control
14,0.049062422819921764,control
15,0.052888528692227973,control
16,0.04204642603791116,control
17,0.03518868131632766,control
18,0.04228111725464299,control
19,0.03792701066911493,control
20,0.04078706413364184,control
21,0.03858734001512048,control
22,0.03867995461848697,control
23,0.03684901451376571,control
24,0.03412188936926074,control
