time,OD600,medium
0,0.09477507415750372,glucose
1,0.10268306392423397,glucose
2,0.09509829212301837,glucose
3,0.10121076461928688,glucose
4,0.10946118532587765,glucose
5,0.12040851993631287,glucose
6,0.13042642482297587,glucose
7,0.16200948990022754,glucose
8,0.20258080117598826,glucose
9,0.2508916630394745,glucose
10,0.30169511060839244,glucose
11,0.3777483656618706,glucose
12,0.44956052879011926,glucose
13,0.4991246384133328,glucose
14,0.5623251871807519,glucose
15,0.6014565129905856,glucose
16,0.616060011737385,glucose
17,0.6416673387022243,glucose
18,0.6460723494404303,glucose
19,0.6620894976070623,glucose
20,0.6623985136897003,glucose
21,0.6545040860269787,glucose
22,0.6642166916029378,glucose
23,0.6677814223651457,glucose
24,0.6581899597137144,glucose
0,0.09792041336954338,lactose
1,0.09436187694972259,lactose
2,0.09047837916181738,lactose
3,0.09171195528900157,lactose
4,0.10330893900570641,lactose
5,0.11029266386166334,lactose
6,0.11308314531932327,lactose
7,0.13364251413137354,lactose
8,0.14296269742075687,lactose
9,0.18064491397040747,lactose
10,0.2141982423239843,lactose
11,0.256914470523895,lactose
12,0.2966878302047181,lactose
13,0.32114994108402606,lactose
14,0.3578566407378615,lactose
15,0.37873824380931453,lactose
16,0.38753103077164625,lactose
17,0.3926700043697572,lactose
18,0.40721074375872623,lactose
19,0.41079921156865573,lactose
20,0.41028969356067224,lactose
21,0.41027933518374793,lactose
22,0.40371475860490563,lactose
23,0.42337083579715695,lactose
24,0.40864693987762174,lactose
0,0.09123108619861821,control
1,0.08563068999334085,control
2,0.09482395861506618,control
3,0.0910947847354875,control
4,0.09205458321736361,control
5,0.08748314855085398,control
6,0.09474510058872467,control
7,0.09643993216450028,control
8,0.0870338405602587,control
9,0.10070273249500826,control
10,0.09521261268939923,control
11,0.10007992337467121,control
12,0.11435429508046137,control
13,0.11586679602260928,control
14,0.11669277771831797,control
15,0.11225265867705762,control
16,0.12229824202116099,control
17,0.13056894329362675,control
18,0.1203883416872594,control
19,0.12064419745698067,control
20,0.1257556572362912,control
21,0.11469933257063955,control
22,0.12445787123234124,control
23,0.12000990073586806,control
24,0.12575965860503382,control
