time,OD600,medium
0,0.09415630681482315,glucose
1,0.09637100232657653,glucose
2,0.10443604926522193,glucose
3,0.08895773670389126,glucose
4,0.10034386514671394,glucose
5,0.11262573753235791,glucose
6,0.13464562435726593,glucose
7,0.15818729557302527,glucose
8,0.19007106030883864,glucose
9,0.24145070711515218,glucose
10,0.30564401685751,glucose
11,0.36851253460755307,glucose
12,0.4470892245140121,glucose
13,0.4972766152290167,glucose
14,0.5396037762889836,glucose
15,0.5770324706234018,glucose
16,0.5974413206406474,glucose
17,0.6285314968389286,glucose
18,0.6360505490011282,glucose
19,0.6415781927755286,glucose
20,0.6336421910406403,glucose
21,0.641490192612832,glucose
22,0.6419792632993518,glucose
23,0.6467606035153238,glucose
24,0.6428322088125135,glucose
0,0.09295147109947696,lactose
1,0.09512545634500913,lactose
2,0.0937385835216193,lactose
3,0.0962104709277275,lactose
4,0.10121983166282968,lactose
5,0.10148618412666058,lactose
6,0.11355796635029056,lactose
7,0.12382292937461234,lactose
8,0.15025310762300145,lactose
9,0.17338792032636083,lactose
10,0.19743228947543212,lactose
11,0.24229826362738704,lactose
12,0.27037442248917304,lactose
13,0.3042109947515978,lactose
14,0.33171265348147877,lactose
15,0.35368617280469883,lactose
16,0.3668791585931533,lactose
17,0.3682411511677772,lactose
18,0.38538029949342295,lactose
19,0.389180763821859,lactose
20,0.3916828312428717,lactose
21,0.3860974418246601,lactose
22,0.3820111117961341,lactose
23,0.38272817146777216,lactose
24,0.395449082618415,lactose
0,0.09374211193647174,control
1,0.08687692512828787,control
2,0.09977238711687325,control
3,0.0937999518130064,control
4,0.09280082041597885,control
5,0.08265625087294891,control
6,0.09360841628220287,control
7,0.09254745532419513,control
8,0.09710643593520711,control
9,0.10951520515173022,control
10,0.09410636366024436,control
11,0.11026207217034321,control
12,0.10952041286307784,control
13,0.11688183639562906,control
14,0.11894258013987398,control
15,0.11660031197061513,control
16,0.12813385976219643,control
17,0.12821779411964185,control
18,0.122265057612469,control
19,0.12453102216488332,control
20,0.12765094416918465,control
21,0.12032568355397141,control
22,0.12322837466939202,control
23,0.12417903978276457,control
24,0.127739005720339,control
