time,OD600,medium
0,0.09358703111073666,glucose
1,0.09115019381042166,glucose
2,0.0955984216928123,glucose
3,0.09884600098950043,glucose
4,0.10661750658142918,glucose
5,0.12275079046719196,glucose
6,0.12805576062169463,glucose
7,0.1611321452255959,glucose
8,0.1961626772024,glucose
9,0.24264338978231703,glucose
10,0.2955273721532259,glucose
11,0.37702695616813164,glucose
12,0.4396855797220827,glucose
13,0.4968573077622897,glucose
14,0.5574430285289703,glucose
15,0.5848070919364995,glucose
16,0.6131223502574364,glucose
17,0.6219987597180858,glucose
18,0.6432544850768888,glucose
19,0.639671562601597,glucose
20,0.6439026514110877,glucose
21,0.6527678653498621,glucose
22,0.6424957540279244,glucose
23,0.6471972200906309,glucose
24,0.6466894077574279,glucose
0,0.08206420801200216,lactose
1,0.0914893712201836,lactose
2,0.0984265267503424,lactose
3,0.08654792932535511,lactose
4,0.09613037447387329,lactose
5,0.10370273506710029,lactose
6,0.11508113734504749,lactose
7,0.12994651088222609,lactose
8,0.14645121463725477,lactose
9,0.17788662738651373,lactose
10,0.21604770311471905,lactose
11,0.2614135428183893,lactose
12,0.29444126733030684,lactose
13,0.32810242003446144,lactose
14,0.363822835961289,lactose
15,0.37468733621264705,lactose
16,0.39725074619947304,lactose
17,0.39472026161588103,lactose
18,0.40535451704487935,lactose
19,0.4277158439145354,lactose
20,0.4204529300452995,lactose
21,0.4082439957993381,lactose
22,0.4130096183616164,lactose
23,0.4160662480834617,lactose
24,0.41434041164916374,lactose
0,0.08936220210031282,control
1,0.09949983329648003,control
2,0.09069366759523154,control
3,0.09525768065104835,control
4,0.09458560455012512,control
5,0.08706917025791959,control
6,0.08206640698069573,control
7,0.07744458875126073,control
8,0.0898951034318702,control
9,0.08793089482547219,control
10,0.08177722613082769,control
11,0.08247506222842468,control
12,0.07277863882422426,control
13,0.07184292750214881,control
14,0.06726957311185021,control
15,0.06913799837719327,control
16,0.081707321449341,control
17,0.06552119648449416,control
18,0.06955247530389776,control
19,0.06603243092747203,control
20,0.06877421880689556,control
21,0.06946515250718571,control
22,0.0630567396034122,control
23,0.0667713198704002,control
24,0.06392665987582288,control
