time,OD600,medium
0,0.09443607012264225,glucose
1,0.09661499844257343,glucose
2,0.09866187088103885,glucose
3,0.10306264598766733,glucose
4,0.10462622420365593,glucose
5,0.11127741718697687,glucose
6,0.14209992084602163,glucose
7,0.15925440564113472,glucose
8,0.19309651733169994,glucose
9,0.2444108229975929,glucose
10,0.30281251692090894,glucose
11,0.37377455724611974,glucose
12,0.44077230653689853,glucose
13,0.49423703543117353,glucose
14,0.5416521650398738,glucose
15,0.5730635258558321,glucose
16,0.6011699307705586,glucose
17,0.6261102469754216,glucose
18,0.6327830870827045,glucose
19,0.6394671367446016,glucose
20,0.6423173900362231,glucose
21,0.6523671696498817,glucose
22,0.6515869249491373,glucose
23,0.6484768418652853,glucose
24,0.6415807959811112,glucose
0,0.0855469473087534,lactose
1,0.08274688085729659,lactose
2,0.09286001419189305,lactose
3,0.09752419636955494,lactose
4,0.09013685946388418,lactose
5,0.10207646665258564,lactose
6,0.114174841607592,lactose
7,0.12594051512618454,lactose
8,0.1399597885314683,lactose
9,0.16898021678489186,lactose
10,0.20629677105045133,lactose
11,0.24713462835503416,lactose
12,0.2736569282359352,lactose
13,0.3177096220579113,lactose
14,0.33082336431993703,lactose
15,0.3559326803022661,lactose
16,0.36535378790706297,lactose
17,0.3867491063803802,lactose
18,0.38773746405478793,lactose
19,0.39431111135829616,lactose
20,0.39173085261147983,lactose
21,0.3901786359909588,lactose
22,0.3928249638704159,lactose
23,0.38885495218981403,lactose
24,0.3882466595026172,lactose
0,0.08941998751038487,control
1,0.08677981528917844,control
2,0.08937339556933735,control
3,0.08738818244355331,control
4,0.09176382279227843,control
5,0.08622458497881405,control
6,0.08402583903742866,control
7,0.10150404571513372,control
8,0.09981585610570967,control
9,0.0907870710894762,control
10,0.08512165120994614,control
11,0.08868427974292539,control
12,0.08517539203841352,control
13,0.08986178450181069,control
14,0.09235785136928173,control
15,0.09172851414873869,control
16,0.09865218325929008,control
17,0.09977472930789537,control
18,0.09861607288258116,control
19,0.09249580801909196,control
20,0.09917090622290768,control
21,0.10115112564571797,control
22,0.09108158948715514,control
23,0.09733220323073127,control
24,0.0985671955183403,control
