time,OD600,medium
0,0.08861465387620067,glucose
1,0.0858819717552368,glucose
2,0.0911679773229621,glucose
3,0.10473280549061308,glucose
4,0.10614043134633398,glucose
5,0.10940575259319361,glucose
6,0.13363536850970512,glucose
7,0.15268403091836155,glucose
8,0.19529234998230574,glucose
9,0.24439390666600044,glucose
10,0.29725533653534153,glucose
11,0.37455747214022284,glucose
12,0.4295041292206139,glucose
13,0.49435508571917497,glucose
14,0.5413739144448182,glucose
15,0.5818579015877225,glucose
16,0.6062900642212556,glucose
17,0.6126807113018581,glucose
18,0.6284380097135561,glucose
19,0.6415620533888626,glucose
20,0.6401074466038145,glucose
21,0.635034017788805,glucose
22,0.6467579612331712,glucose
23,0.6409894233439428,glucose
24,0.6359294737977802,glucose
0,0.08840121494095504,lactose
1,0.08093380527217059,lactose
2,0.10320604415449464,lactose
3,0.09097657113781422,lactose
4,0.10836879803396325,lactose
5,0.1165120027661409,lactose
6,0.12281004704144942,lactose
7,0.1329747745574432,lactose
8,0.1542693341619699,lactose
9,0.1851045574386016,lactose
10,0.23052620191352347,lactose
11,0.27035331765681664,lactose
12,0.3142155193490673,lactose
13,0.34849624615266106,lactose
14,0.3814855280181261,lactose
15,0.40220592384308873,lactose
16,0.4098798600887056,lactose
17,0.4201476585294321,lactose
18,0.4161902133406106,lactose
19,0.43686350362231924,lactose
20,0.4334089558821267,lactose
21,0.42824967615759096,lactose
22,0.4446507388739892,lactose
23,0.4259172131918759,lactose
24,0.4331957744307422,lactose
0,0.08930843598729336,control
1,0.09162976432991321,control
2,0.08572776229629221,control
3,0.09759860032256351,control
4,0.09037350690891989,control
5,0.09177982858309695,control
6,0.08232285390567634,control
7,0.08903470066909365,control
8,0.08162881068682491,control
9,0.07968774738039615,control
10,0.06930510582110112,control
11,0.07196842159079431,control
12,0.06528614108281765,control
13,0.05971360618248707,control
14,0.05341736710827089,control
15,0.05024912747687386,control
16,0.05096928657635316,control
17,0.050532999470472705,control
18,0.05367677056203634,control
19,0.04336171698692899,control
20,0.05353391951111372,control
21,0.05101661358653224,control
22,0.05179105992523334,control
23,0.051599269802734736,control
24,0.047484515400466,control
