time,OD600,medium
0,0.08877091838560033,glucose
1,0.09386655081453867,glucose
2,0.08807959851560213,glucose
3,0.09492509112010074,glucose
4,0.10943901369029385,glucose
5,0.11145592360731527,glucose
6,0.13586461966948832,glucose
7,0.1651302643448603,glucose
8,0.19100278610541715,glucose
9,0.24178402166341398,glucose
10,0.3005846941559734,glucose
11,0.3680095187793111,glucose
12,0.4293599295886781,glucose
13,0.48668133309887407,glucose
14,0.5427099965620514,glucose
15,0.5734524531951448,glucose
16,0.5994152359549713,glucose
17,0.6094247541351067,glucose
18,0.6209200877944097,glucose
19,0.6354066952921562,glucose
20,0.6429816006386064,glucose
21,0.639131132609037,glucose
22,0.6408244682530073,glucose
23,0.6380553223644603,glucose
24,0.6340227524772386,glucose
0,0.09719363075063114,lactose
1,0.09109941745690332,lactose
2,0.0968698046111646,lactose
3,0.09173360025343141,lactose
4,0.09622654457697982,lactose
5,0.0981606700026796,lactose
6,0.11482356335618293,lactose
7,0.12256283364778364,lactose
8,0.13930379068296872,lactose
9,0.17654350705172006,lactose
10,0.20037724391399198,lactose
11,0.2447364389218593,lactose
12,0.26576482541194224,lactose
13,0.2978044461274794,lactose
14,0.34432033989217675,lactose
15,0.3462908879799787,lactose
16,0.3670707332074158,lactose
17,0.3770369255741724,lactose
18,0.37696110003151334,lactose
19,0.38380119721511563,lactose
20,0.3931377054815612,lactose
21,0.3895729752541323,lactose
22,0.3881524709432859,lactose
23,0.3862838288443632,lactose
24,0.391530133992694,lactose
0,0.08559844840572223,control
1,0.1012862823328924,control
2,0.09082911210851342,control
3,0.08067530624204083,control
4,0.08777795221690164,control
5,0.08802068559983776,control
6,0.08304814738191559,control
7,0.08287901882628695,control
8,0.08473814157155235,control
9,0.08408677005991347,control
10,0.07889047126076358,control
11,0.06996475647658992,control
12,0.0728661607840685,control
13,0.07688560650621745,control
14,0.06797451299088497,control
15,0.0627708592339101,control
16,0.06648424624888574,control
17,0.06487748014616956,control
18,0.06059684764230479,control
19,0.05943323315952959,control
20,0.07199133889775915,control
21,0.06233177248023812,control
22,0.058591416121452106,control
23,0.06822705530032869,control
24,0.070354359563397,control
