time,OD600,medium
0,0.09365248418113926,glucose
1,0.09866651782775594,glucose
2,0.09571776698359315,glucose
3,0.10312471384742103,glucose
4,0.11136374566251271,glucose
5,0.1213043483786514,glucose
6,0.12695010790930825,glucose
7,0.1535927767186526,glucose
8,0.1930556850012294,glucose
9,0.2328610479362997,glucose
10,0.2964241345897608,glucose
11,0.3640323936300644,glucose
12,0.4280600761914028,glucose
13,0.4819394875100925,glucose
14,0.5400063628981273,glucose
15,0.5728960915206501,glucose
16,0.5989634800773836,glucose
17,0.6245382369751111,glucose
18,0.6293482971541988,glucose
19,0.6322062886475024,glucose
20,0.6350630257536696,glucose
21,0.6221784852861938,glucose
22,0.6375844111542146,glucose
23,0.637292994113619,glucose
24,0.6302525731105811,glucose
0,0.09194882338286467,lactose
1,0.0849312296377215,lactose
2,0.09648221007808903,lactose
3,0.10217054415044208,lactose
4,0.09253340931547524,lactose
5,0.10276020647278224,lactose
6,0.11013696940650468,lactose
7,0.12414890128721114,lactose
8,0.1476736659065888,lactose
9,0.16247931264294987,lactose
10,0.19655239983992676,lactose
11,0.23131321895721615,lactose
12,0.26371944850398865,lactose
13,0.2948275170943666,lactose
14,0.32839625913238985,lactose
15,0.338542198215383,lactose
16,0.36324191612108003,lactose
17,0.3782841464611255,lactose
18,0.3711640012249109,lactose
19,0.3637387968163202,lactose
20,0.3784828238555987,lactose
21,0.3729261189622669,lactose
22,0.3811346289292775,lactose
23,0.38787946741735907,lactose
24,0.3784764875178809,lactose
0,0.08925837610023941,control
1,0.09205240168448954,control
2,0.09285350663365885,control
3,0.0915545362721228,control
4,0.0891760837406387,control
5,0.09681979700182904,control
6,0.09132735017006474,control
7,0.09446413691817888,control
8,0.08596300198875167,control
9,0.08622410790987596,control
10,0.0760373984617392,control
11,0.07661191362255851,control
12,0.07616003462042988,control
13,0.07226405900612125,control
14,0.0806704087333171,control
15,0.07764609793091018,control
16,0.0713629276691556,control
17,0.06398415930338322,control
18,0.06986589330659526,control
19,0.07121567238035864,control
20,0.06737418562485152,control
21,0.06344961428704127,control
22,0.06329605489762151,control
23,0.06268515052850282,control
24,0.06500632665339261,control
